OPDate,InvNo,ListNo,LineType,LineText,Remark,POSID,StoreID,FileDate
'2026/05/06 00:00:00','BM92175903',0,'BNO','37654972','','002','002','2026/05/05 15:09:20'
'2026/05/06 00:00:00','BM92175903',0,'PayType','4','','002','002','2026/05/05 15:09:20'
'2026/05/06 00:00:00','BM92175903',0,'InvPayType','5','','002','002','2026/05/05 15:09:20'
'2026/05/06 00:00:00','BM92175903',0,'InvAmt','648','','002','002','2026/05/05 15:09:20'
'2026/05/06 00:00:00','BM92175903',0,'BottomLine1','機關簽帳648','','002','002','2026/05/05 15:09:20'
'2026/05/06 00:00:00','BM92175903',0,'Random','2559','','002','002','2026/05/05 15:09:20'
'2026/05/06 00:00:00','BM92175903',1,'','150元麵包(60%):4:85.7143: :360','','002','002','2026/05/05 15:09:20'
'2026/05/06 00:00:00','BM92175903',2,'','200元麵包(60%):1:114.2857: :120','','002','002','2026/05/05 15:09:20'
'2026/05/06 00:00:00','BM92175903',3,'','奶油手工餅乾(60%):2:40: :84','','002','002','2026/05/05 15:09:20'
'2026/05/06 00:00:00','BM92175903',4,'','巧克力手工餅乾(60%):2:40: :84','','002','002','2026/05/05 15:09:20'
'2026/05/06 00:00:00','BM92175903',0,'InvPreTaxAmt','617','','002','002','2026/05/05 15:09:20'
'2026/05/06 00:00:00','BM92175903',0,'NTAmt','0','','002','002','2026/05/05 15:09:20'
'2026/05/06 00:00:00','BM92175904',0,'PayType','','','002','002','2026/05/06 08:40:30'
'2026/05/06 00:00:00','BM92175904',0,'InvPayType','1','','002','002','2026/05/06 08:40:30'
'2026/05/06 00:00:00','BM92175904',0,'InvAmt','40','','002','002','2026/05/06 08:40:30'
'2026/05/06 00:00:00','BM92175904',0,'BottomLine1','現金40','','002','002','2026/05/06 08:40:30'
'2026/05/06 00:00:00','BM92175904',0,'BottomLine2','收:40, 找零:0','','002','002','2026/05/06 08:40:30'
'2026/05/06 00:00:00','BM92175904',0,'Random','5923','','002','002','2026/05/06 08:40:30'
'2026/05/06 00:00:00','BM92175904',1,'','豆漿(員工價):1:40: :40','','002','002','2026/05/06 08:40:30'
'2026/05/06 00:00:00','BM92175904',0,'InvPreTaxAmt','40','','002','002','2026/05/06 08:40:30'
'2026/05/06 00:00:00','BM92175904',0,'NTAmt','0','','002','002','2026/05/06 08:40:30'
'2026/05/06 00:00:00','BM92175905',0,'CarrierCode','/KUZUTV5','','002','002','2026/05/06 11:59:06'
'2026/05/06 00:00:00','BM92175905',0,'CarrierType','0','','002','002','2026/05/06 11:59:06'
'2026/05/06 00:00:00','BM92175905',0,'PayType','1','','002','002','2026/05/06 11:59:06'
'2026/05/06 00:00:00','BM92175905',0,'InvPayType','3','','002','002','2026/05/06 11:59:06'
'2026/05/06 00:00:00','BM92175905',0,'InvAmt','450','','002','002','2026/05/06 11:59:06'
'2026/05/06 00:00:00','BM92175905',0,'BottomLine1','信用卡450','','002','002','2026/05/06 11:59:06'
'2026/05/06 00:00:00','BM92175905',0,'Random','4064','','002','002','2026/05/06 11:59:06'
'2026/05/06 00:00:00','BM92175905',1,'','精緻自助餐(大人)(九折):2:225: :450','','002','002','2026/05/06 11:59:06'
'2026/05/06 00:00:00','BM92175905',0,'InvPreTaxAmt','450','','002','002','2026/05/06 11:59:06'
'2026/05/06 00:00:00','BM92175905',0,'NTAmt','0','','002','002','2026/05/06 11:59:06'
'2026/05/06 00:00:00','BM92175906',0,'PayType','','','002','002','2026/05/06 12:04:06'
'2026/05/06 00:00:00','BM92175906',0,'InvPayType','1','','002','002','2026/05/06 12:04:06'
'2026/05/06 00:00:00','BM92175906',0,'InvAmt','100','','002','002','2026/05/06 12:04:06'
'2026/05/06 00:00:00','BM92175906',0,'BottomLine1','現金100','','002','002','2026/05/06 12:04:06'
'2026/05/06 00:00:00','BM92175906',0,'BottomLine2','收:100, 找零:0','','002','002','2026/05/06 12:04:06'
'2026/05/06 00:00:00','BM92175906',0,'Random','7398','','002','002','2026/05/06 12:04:06'
'2026/05/06 00:00:00','BM92175906',1,'','員工包月餐:1:1000: :1000','','002','002','2026/05/06 12:04:06'
