OPDate,InvNo,ListNo,LineType,LineText,Remark,POSID,StoreID,FileDate
'2026/06/13 00:00:00','BM92176313',0,'PayType','','','002','002','2026/06/13 11:54:08'
'2026/06/13 00:00:00','BM92176313',0,'InvPayType','1','','002','002','2026/06/13 11:54:08'
'2026/06/13 00:00:00','BM92176313',0,'InvAmt','837','','002','002','2026/06/13 11:54:08'
'2026/06/13 00:00:00','BM92176313',0,'BottomLine1','現金837','','002','002','2026/06/13 11:54:08'
'2026/06/13 00:00:00','BM92176313',0,'BottomLine2','收:1,000, 找零:163','','002','002','2026/06/13 11:54:08'
'2026/06/13 00:00:00','BM92176313',0,'Random','9562','','002','002','2026/06/13 11:54:08'
'2026/06/13 00:00:00','BM92176313',1,'','精緻自助餐(大人)(九折):2:225: :450','','002','002','2026/06/13 11:54:08'
'2026/06/13 00:00:00','BM92176313',2,'','精緻自助餐(小孩)(九折):2:162: :324','','002','002','2026/06/13 11:54:08'
'2026/06/13 00:00:00','BM92176313',3,'','70元餅乾(九折):1:63: :63','','002','002','2026/06/13 11:54:08'
'2026/06/13 00:00:00','BM92176313',0,'InvPreTaxAmt','837','','002','002','2026/06/13 11:54:08'
'2026/06/13 00:00:00','BM92176313',0,'NTAmt','0','','002','002','2026/06/13 11:54:08'
'2026/06/13 00:00:00','BM92176314',0,'PayType','','','002','002','2026/06/13 11:59:03'
'2026/06/13 00:00:00','BM92176314',0,'InvPayType','1','','002','002','2026/06/13 11:59:03'
'2026/06/13 00:00:00','BM92176314',0,'InvAmt','450','','002','002','2026/06/13 11:59:03'
'2026/06/13 00:00:00','BM92176314',0,'BottomLine1','現金450','','002','002','2026/06/13 11:59:03'
'2026/06/13 00:00:00','BM92176314',0,'BottomLine2','收:1,050, 找零:600','','002','002','2026/06/13 11:59:03'
'2026/06/13 00:00:00','BM92176314',0,'Random','4935','','002','002','2026/06/13 11:59:03'
'2026/06/13 00:00:00','BM92176314',1,'','精緻自助餐(大人)(九折):2:225: :450','','002','002','2026/06/13 11:59:03'
'2026/06/13 00:00:00','BM92176314',0,'InvPreTaxAmt','450','','002','002','2026/06/13 11:59:03'
'2026/06/13 00:00:00','BM92176314',0,'NTAmt','0','','002','002','2026/06/13 11:59:03'
'2026/06/13 00:00:00','BM92176315',0,'CarrierCode','/+WE.AYP','','002','002','2026/06/13 12:27:01'
'2026/06/13 00:00:00','BM92176315',0,'CarrierType','0','','002','002','2026/06/13 12:27:01'
'2026/06/13 00:00:00','BM92176315',0,'PayType','8','','002','002','2026/06/13 12:27:01'
'2026/06/13 00:00:00','BM92176315',0,'InvPayType','5','','002','002','2026/06/13 12:27:01'
'2026/06/13 00:00:00','BM92176315',0,'InvAmt','500','','002','002','2026/06/13 12:27:01'
'2026/06/13 00:00:00','BM92176315',0,'BottomLine1','電子支付500','','002','002','2026/06/13 12:27:01'
'2026/06/13 00:00:00','BM92176315',0,'Random','6706','','002','002','2026/06/13 12:27:01'
'2026/06/13 00:00:00','BM92176315',1,'','精緻自助餐(大人):2:250: :500','','002','002','2026/06/13 12:27:01'
'2026/06/13 00:00:00','BM92176315',0,'InvPreTaxAmt','500','','002','002','2026/06/13 12:27:01'
'2026/06/13 00:00:00','BM92176315',0,'NTAmt','0','','002','002','2026/06/13 12:27:01'
'2026/06/13 00:00:00','BM92176316',0,'PayType','','','002','002','2026/06/13 12:41:35'
'2026/06/13 00:00:00','BM92176316',0,'InvPayType','1','','002','002','2026/06/13 12:41:35'
'2026/06/13 00:00:00','BM92176316',0,'InvAmt','171','','002','002','2026/06/13 12:41:35'
'2026/06/13 00:00:00','BM92176316',0,'BottomLine1','現金171','','002','002','2026/06/13 12:41:35'
'2026/06/13 00:00:00','BM92176316',0,'BottomLine2','收:200, 找零:29','','002','002','2026/06/13 12:41:35'
'2026/06/13 00:00:00','BM92176316',0,'Random','2091','','002','002','2026/06/13 12:41:35'
'2026/06/13 00:00:00','BM92176316',1,'','120元餅乾(九折):1:108: :108','','002','002','2026/06/13 12:41:35'
'2026/06/13 00:00:00','BM92176316',2,'','70元餅乾(九折):1:63: :63','','002','002','2026/06/13 12:41:35'
'2026/06/13 00:00:00','BM92176316',0,'InvPreTaxAmt','171','','002','002','2026/06/13 12:41:35'
'2026/06/13 00:00:00','BM92176316',0,'NTAmt','0','','002','002','2026/06/13 12:41:35'
'2026/06/13 00:00:00','BM92176317',0,'BNO','76004603','','002','002','2026/06/13 12:46:02'
'2026/06/13 00:00:00','BM92176317',0,'PayType','','','002','002','2026/06/13 12:46:02'
'2026/06/13 00:00:00','BM92176317',0,'InvPayType','1','','002','002','2026/06/13 12:46:02'
'2026/06/13 00:00:00','BM92176317',0,'InvAmt','3750','','002','002','2026/06/13 12:46:02'
'2026/06/13 00:00:00','BM92176317',0,'BottomLine1','現金3750','','002','002','2026/06/13 12:46:02'
'2026/06/13 00:00:00','BM92176317',0,'BottomLine2','收:3,750, 找零:0','','002','002','2026/06/13 12:46:02'
'2026/06/13 00:00:00','BM92176317',0,'Random','7922','','002','002','2026/06/13 12:46:02'
'2026/06/13 00:00:00','BM92176317',1,'','精緻自助餐(大人):15:238.0952: :3750','','002','002','2026/06/13 12:46:02'
'2026/06/13 00:00:00','BM92176317',0,'InvPreTaxAmt','3571','','002','002','2026/06/13 12:46:02'
'2026/06/13 00:00:00','BM92176317',0,'NTAmt','0','','002','002','2026/06/13 12:46:02'
'2026/06/13 00:00:00','BM92176318',0,'BNO','76004603','','002','002','2026/06/13 12:48:04'
'2026/06/13 00:00:00','BM92176318',0,'PayType','','','002','002','2026/06/13 12:48:04'
'2026/06/13 00:00:00','BM92176318',0,'InvPayType','1','','002','002','2026/06/13 12:48:04'
'2026/06/13 00:00:00','BM92176318',0,'InvAmt','550','','002','002','2026/06/13 12:48:04'
'2026/06/13 00:00:00','BM92176318',0,'BottomLine1','現金550','','002','002','2026/06/13 12:48:04'
'2026/06/13 00:00:00','BM92176318',0,'BottomLine2','收:1,050, 找零:500','','002','002','2026/06/13 12:48:04'
'2026/06/13 00:00:00','BM92176318',0,'Random','5773','','002','002','2026/06/13 12:48:04'
'2026/06/13 00:00:00','BM92176318',1,'','黑芝麻醬-3入:1:523.8095: :550','','002','002','2026/06/13 12:48:04'
'2026/06/13 00:00:00','BM92176318',0,'InvPreTaxAmt','524','','002','002','2026/06/13 12:48:04'
'2026/06/13 00:00:00','BM92176318',0,'NTAmt','0','','002','002','2026/06/13 12:48:04'
'2026/06/13 00:00:00','BM92176319',0,'PayType','','','002','002','2026/06/13 12:52:51'
'2026/06/13 00:00:00','BM92176319',0,'InvPayType','1','','002','002','2026/06/13 12:52:51'
'2026/06/13 00:00:00','BM92176319',0,'InvAmt','550','','002','002','2026/06/13 12:52:51'
'2026/06/13 00:00:00','BM92176319',0,'BottomLine1','現金550','','002','002','2026/06/13 12:52:51'
'2026/06/13 00:00:00','BM92176319',0,'BottomLine2','收:1,000, 找零:450','','002','002','2026/06/13 12:52:51'
'2026/06/13 00:00:00','BM92176319',0,'Random','3970','','002','002','2026/06/13 12:52:51'
'2026/06/13 00:00:00','BM92176319',1,'','黑芝麻醬-3入:1:550: :550','','002','002','2026/06/13 12:52:51'
'2026/06/13 00:00:00','BM92176319',0,'InvPreTaxAmt','550','','002','002','2026/06/13 12:52:51'
'2026/06/13 00:00:00','BM92176319',0,'NTAmt','0','','002','002','2026/06/13 12:52:51'
'2026/06/13 00:00:00','BM92176320',0,'PayType','','','002','002','2026/06/13 12:53:23'
'2026/06/13 00:00:00','BM92176320',0,'InvPayType','1','','002','002','2026/06/13 12:53:23'
'2026/06/13 00:00:00','BM92176320',0,'InvAmt','200','','002','002','2026/06/13 12:53:23'
'2026/06/13 00:00:00','BM92176320',0,'BottomLine1','現金200','','002','002','2026/06/13 12:53:23'
'2026/06/13 00:00:00','BM92176320',0,'BottomLine2','收:1,000, 找零:800','','002','002','2026/06/13 12:53:23'
'2026/06/13 00:00:00','BM92176320',0,'Random','1776','','002','002','2026/06/13 12:53:23'
'2026/06/13 00:00:00','BM92176320',1,'','幸福茶:1:200: :200','','002','002','2026/06/13 12:53:23'
'2026/06/13 00:00:00','BM92176320',0,'InvPreTaxAmt','200','','002','002','2026/06/13 12:53:23'
'2026/06/13 00:00:00','BM92176320',0,'NTAmt','0','','002','002','2026/06/13 12:53:23'
'2026/06/13 00:00:00','BM92176321',0,'CarrierCode','/MDNEAG5','','002','002','2026/06/13 12:54:42'
'2026/06/13 00:00:00','BM92176321',0,'CarrierType','0','','002','002','2026/06/13 12:54:42'
'2026/06/13 00:00:00','BM92176321',0,'PayType','','','002','002','2026/06/13 12:54:42'
'2026/06/13 00:00:00','BM92176321',0,'InvPayType','1','','002','002','2026/06/13 12:54:42'
'2026/06/13 00:00:00','BM92176321',0,'InvAmt','320','','002','002','2026/06/13 12:54:42'
'2026/06/13 00:00:00','BM92176321',0,'BottomLine1','現金320','','002','002','2026/06/13 12:54:42'
'2026/06/13 00:00:00','BM92176321',0,'BottomLine2','收:1,020, 找零:700','','002','002','2026/06/13 12:54:42'
'2026/06/13 00:00:00','BM92176321',0,'Random','0029','','002','002','2026/06/13 12:54:42'
'2026/06/13 00:00:00','BM92176321',1,'','120元餅乾:1:120: :120','','002','002','2026/06/13 12:54:42'
'2026/06/13 00:00:00','BM92176321',2,'','黑芝麻醬:1:200: :200','','002','002','2026/06/13 12:54:42'
'2026/06/13 00:00:00','BM92176321',0,'InvPreTaxAmt','320','','002','002','2026/06/13 12:54:42'
'2026/06/13 00:00:00','BM92176321',0,'NTAmt','0','','002','002','2026/06/13 12:54:42'
'2026/06/13 00:00:00','BM92176322',0,'PayType','','','002','002','2026/06/13 12:55:36'
'2026/06/13 00:00:00','BM92176322',0,'InvPayType','1','','002','002','2026/06/13 12:55:36'
'2026/06/13 00:00:00','BM92176322',0,'InvAmt','400','','002','002','2026/06/13 12:55:36'
'2026/06/13 00:00:00','BM92176322',0,'BottomLine1','現金400','','002','002','2026/06/13 12:55:36'
'2026/06/13 00:00:00','BM92176322',0,'BottomLine2','收:400, 找零:0','','002','002','2026/06/13 12:55:36'
