OPDate,InvNo,ListNo,LineType,LineText,Remark,POSID,StoreID,FileDate
'2026/05/05 00:00:00','BM92175892',0,'PayType','','','002','002','2026/05/05 11:29:59'
'2026/05/05 00:00:00','BM92175892',0,'InvPayType','1','','002','002','2026/05/05 11:29:59'
'2026/05/05 00:00:00','BM92175892',0,'InvAmt','200','','002','002','2026/05/05 11:29:59'
'2026/05/05 00:00:00','BM92175892',0,'BottomLine1','現金200','','002','002','2026/05/05 11:29:59'
'2026/05/05 00:00:00','BM92175892',0,'BottomLine2','收:200, 找零:0','','002','002','2026/05/05 11:29:59'
'2026/05/05 00:00:00','BM92175892',0,'Random','5095','','002','002','2026/05/05 11:29:59'
'2026/05/05 00:00:00','BM92175892',1,'','豆腐(員工價):1:40: :40','','002','002','2026/05/05 11:29:59'
'2026/05/05 00:00:00','BM92175892',2,'','豆漿(員工價):4:40: :160','','002','002','2026/05/05 11:29:59'
'2026/05/05 00:00:00','BM92175892',0,'InvPreTaxAmt','200','','002','002','2026/05/05 11:29:59'
'2026/05/05 00:00:00','BM92175892',0,'NTAmt','0','','002','002','2026/05/05 11:29:59'
'2026/05/05 00:00:00','BM92175893',0,'CarrierCode','/0LYUY3S','','002','002','2026/05/05 11:59:47'
'2026/05/05 00:00:00','BM92175893',0,'CarrierType','0','','002','002','2026/05/05 11:59:47'
'2026/05/05 00:00:00','BM92175893',0,'PayType','','','002','002','2026/05/05 11:59:47'
'2026/05/05 00:00:00','BM92175893',0,'InvPayType','1','','002','002','2026/05/05 11:59:47'
'2026/05/05 00:00:00','BM92175893',0,'InvAmt','250','','002','002','2026/05/05 11:59:47'
'2026/05/05 00:00:00','BM92175893',0,'BottomLine1','現金250','','002','002','2026/05/05 11:59:47'
'2026/05/05 00:00:00','BM92175893',0,'BottomLine2','收:500, 找零:250','','002','002','2026/05/05 11:59:47'
'2026/05/05 00:00:00','BM92175893',0,'Random','7728','','002','002','2026/05/05 11:59:47'
'2026/05/05 00:00:00','BM92175893',1,'','精緻自助餐(大人):1:250: :250','','002','002','2026/05/05 11:59:47'
'2026/05/05 00:00:00','BM92175893',0,'InvPreTaxAmt','250','','002','002','2026/05/05 11:59:47'
'2026/05/05 00:00:00','BM92175893',0,'NTAmt','0','','002','002','2026/05/05 11:59:47'
'2026/05/05 00:00:00','BM92175894',0,'CarrierCode','/ZYPYX4D','','002','002','2026/05/05 12:02:03'
'2026/05/05 00:00:00','BM92175894',0,'CarrierType','0','','002','002','2026/05/05 12:02:03'
'2026/05/05 00:00:00','BM92175894',0,'PayType','','','002','002','2026/05/05 12:02:03'
'2026/05/05 00:00:00','BM92175894',0,'InvPayType','1','','002','002','2026/05/05 12:02:03'
'2026/05/05 00:00:00','BM92175894',0,'InvAmt','500','','002','002','2026/05/05 12:02:03'
'2026/05/05 00:00:00','BM92175894',0,'BottomLine1','現金500','','002','002','2026/05/05 12:02:03'
'2026/05/05 00:00:00','BM92175894',0,'BottomLine2','收:500, 找零:0','','002','002','2026/05/05 12:02:03'
'2026/05/05 00:00:00','BM92175894',0,'Random','3817','','002','002','2026/05/05 12:02:03'
'2026/05/05 00:00:00','BM92175894',1,'','員工包月餐:1:1000: :1000','','002','002','2026/05/05 12:02:03'
'2026/05/05 00:00:00','BM92175894',2,'','應稅折扣:1:-500::-500','','002','002','2026/05/05 12:02:03'
'2026/05/05 00:00:00','BM92175894',0,'InvPreTaxAmt','500','','002','002','2026/05/05 12:02:03'
'2026/05/05 00:00:00','BM92175894',0,'NTAmt','0','','002','002','2026/05/05 12:02:03'
'2026/05/05 00:00:00','BM92175895',0,'PayType','','','002','002','2026/05/05 12:09:06'
'2026/05/05 00:00:00','BM92175895',0,'InvPayType','1','','002','002','2026/05/05 12:09:06'
'2026/05/05 00:00:00','BM92175895',0,'InvAmt','1000','','002','002','2026/05/05 12:09:06'
'2026/05/05 00:00:00','BM92175895',0,'BottomLine1','現金1000','','002','002','2026/05/05 12:09:06'
'2026/05/05 00:00:00','BM92175895',0,'BottomLine2','收:1,000, 找零:0','','002','002','2026/05/05 12:09:06'
'2026/05/05 00:00:00','BM92175895',0,'Random','0309','','002','002','2026/05/05 12:09:06'
'2026/05/05 00:00:00','BM92175895',1,'','員工包月餐:1:1000: :1000','','002','002','2026/05/05 12:09:06'
'2026/05/05 00:00:00','BM92175895',0,'InvPreTaxAmt','1000','','002','002','2026/05/05 12:09:06'
'2026/05/05 00:00:00','BM92175895',0,'NTAmt','0','','002','002','2026/05/05 12:09:06'
'2026/05/05 00:00:00','BM92175896',0,'CarrierCode','/QUVKFPQ','','002','002','2026/05/05 12:19:10'
'2026/05/05 00:00:00','BM92175896',0,'CarrierType','0','','002','002','2026/05/05 12:19:10'
'2026/05/05 00:00:00','BM92175896',0,'PayType','3','','002','002','2026/05/05 12:19:10'
'2026/05/05 00:00:00','BM92175896',0,'InvPayType','5','','002','002','2026/05/05 12:19:10'
'2026/05/05 00:00:00','BM92175896',0,'InvAmt','4628','','002','002','2026/05/05 12:19:10'
'2026/05/05 00:00:00','BM92175896',0,'BottomLine1','宅配匯款4628','','002','002','2026/05/05 12:19:10'
'2026/05/05 00:00:00','BM92175896',0,'Random','2944','','002','002','2026/05/05 12:19:10'
'2026/05/05 00:00:00','BM92175896',1,'','合力居-其他:1:128: :128','','002','002','2026/05/05 12:19:10'
'2026/05/05 00:00:00','BM92175896',2,'','場租-單:1:4500: :4500','','002','002','2026/05/05 12:19:10'
'2026/05/05 00:00:00','BM92175896',0,'InvPreTaxAmt','4628','','002','002','2026/05/05 12:19:10'
'2026/05/05 00:00:00','BM92175896',0,'NTAmt','0','','002','002','2026/05/05 12:19:10'
'2026/05/05 00:00:00','BM92175897',0,'CarrierCode','/XNN58LQ','','002','002','2026/05/05 12:21:29'
'2026/05/05 00:00:00','BM92175897',0,'CarrierType','0','','002','002','2026/05/05 12:21:29'
'2026/05/05 00:00:00','BM92175897',0,'PayType','3','','002','002','2026/05/05 12:21:29'
