OPDate,InvNo,ListNo,LineType,LineText,Remark,POSID,StoreID,FileDate
'2026/06/06 00:00:00','BM92176255',0,'CarrierCode','/QUVKFPQ','','002','002','2026/06/06 08:57:35'
'2026/06/06 00:00:00','BM92176255',0,'CarrierType','0','','002','002','2026/06/06 08:57:35'
'2026/06/06 00:00:00','BM92176255',0,'PayType','3','','002','002','2026/06/06 08:57:35'
'2026/06/06 00:00:00','BM92176255',0,'InvPayType','5','','002','002','2026/06/06 08:57:35'
'2026/06/06 00:00:00','BM92176255',0,'InvAmt','4674','','002','002','2026/06/06 08:57:35'
'2026/06/06 00:00:00','BM92176255',0,'BottomLine1','宅配匯款4674','','002','002','2026/06/06 08:57:35'
'2026/06/06 00:00:00','BM92176255',0,'Random','2565','','002','002','2026/06/06 08:57:36'
'2026/06/06 00:00:00','BM92176255',1,'','合力居-其他:1:174: :174','','002','002','2026/06/06 08:57:36'
'2026/06/06 00:00:00','BM92176255',2,'','場租-單:1:4500: :4500','','002','002','2026/06/06 08:57:36'
'2026/06/06 00:00:00','BM92176255',0,'InvPreTaxAmt','4674','','002','002','2026/06/06 08:57:36'
'2026/06/06 00:00:00','BM92176255',0,'NTAmt','0','','002','002','2026/06/06 08:57:36'
'2026/06/06 00:00:00','BM92176256',0,'CarrierCode','/XNN58LQ','','002','002','2026/06/06 09:03:10'
'2026/06/06 00:00:00','BM92176256',0,'CarrierType','0','','002','002','2026/06/06 09:03:10'
'2026/06/06 00:00:00','BM92176256',0,'PayType','3','','002','002','2026/06/06 09:03:10'
'2026/06/06 00:00:00','BM92176256',0,'InvPayType','5','','002','002','2026/06/06 09:03:10'
'2026/06/06 00:00:00','BM92176256',0,'InvAmt','4798','','002','002','2026/06/06 09:03:10'
'2026/06/06 00:00:00','BM92176256',0,'BottomLine1','宅配匯款4798','','002','002','2026/06/06 09:03:10'
'2026/06/06 00:00:00','BM92176256',0,'Random','0851','','002','002','2026/06/06 09:03:10'
'2026/06/06 00:00:00','BM92176256',1,'','合力居-其他:1:298: :298','','002','002','2026/06/06 09:03:10'
'2026/06/06 00:00:00','BM92176256',2,'','場租-單:1:4500: :4500','','002','002','2026/06/06 09:03:10'
'2026/06/06 00:00:00','BM92176256',0,'InvPreTaxAmt','4798','','002','002','2026/06/06 09:03:10'
'2026/06/06 00:00:00','BM92176256',0,'NTAmt','0','','002','002','2026/06/06 09:03:10'
'2026/06/06 00:00:00','BM92176257',0,'CarrierCode','/7DER23B','','002','002','2026/06/06 09:06:16'
'2026/06/06 00:00:00','BM92176257',0,'CarrierType','0','','002','002','2026/06/06 09:06:16'
'2026/06/06 00:00:00','BM92176257',0,'PayType','3','','002','002','2026/06/06 09:06:16'
'2026/06/06 00:00:00','BM92176257',0,'InvPayType','5','','002','002','2026/06/06 09:06:16'
'2026/06/06 00:00:00','BM92176257',0,'InvAmt','4846','','002','002','2026/06/06 09:06:16'
'2026/06/06 00:00:00','BM92176257',0,'BottomLine1','宅配匯款4846','','002','002','2026/06/06 09:06:16'
'2026/06/06 00:00:00','BM92176257',0,'Random','5122','','002','002','2026/06/06 09:06:16'
'2026/06/06 00:00:00','BM92176257',1,'','合力居-其他:1:346: :346','','002','002','2026/06/06 09:06:16'
'2026/06/06 00:00:00','BM92176257',2,'','場租-單:1:4500: :4500','','002','002','2026/06/06 09:06:16'
'2026/06/06 00:00:00','BM92176257',0,'InvPreTaxAmt','4846','','002','002','2026/06/06 09:06:16'
'2026/06/06 00:00:00','BM92176257',0,'NTAmt','0','','002','002','2026/06/06 09:06:16'
'2026/06/06 00:00:00','BM92176258',0,'CarrierCode','/QIJ7PVR','','002','002','2026/06/06 09:08:37'
'2026/06/06 00:00:00','BM92176258',0,'CarrierType','0','','002','002','2026/06/06 09:08:37'
'2026/06/06 00:00:00','BM92176258',0,'PayType','3','','002','002','2026/06/06 09:08:37'
'2026/06/06 00:00:00','BM92176258',0,'InvPayType','5','','002','002','2026/06/06 09:08:37'
'2026/06/06 00:00:00','BM92176258',0,'InvAmt','4897','','002','002','2026/06/06 09:08:37'
'2026/06/06 00:00:00','BM92176258',0,'BottomLine1','宅配匯款4897','','002','002','2026/06/06 09:08:37'
'2026/06/06 00:00:00','BM92176258',0,'Random','1255','','002','002','2026/06/06 09:08:37'
'2026/06/06 00:00:00','BM92176258',1,'','合力居-其他:1:397: :397','','002','002','2026/06/06 09:08:37'
'2026/06/06 00:00:00','BM92176258',2,'','場租-單:1:4500: :4500','','002','002','2026/06/06 09:08:37'
'2026/06/06 00:00:00','BM92176258',0,'InvPreTaxAmt','4897','','002','002','2026/06/06 09:08:37'
'2026/06/06 00:00:00','BM92176258',0,'NTAmt','0','','002','002','2026/06/06 09:08:37'
'2026/06/06 00:00:00','BM92176259',0,'PayType','','','002','002','2026/06/06 11:27:49'
'2026/06/06 00:00:00','BM92176259',0,'InvPayType','1','','002','002','2026/06/06 11:27:49'
'2026/06/06 00:00:00','BM92176259',0,'InvAmt','675','','002','002','2026/06/06 11:27:49'
'2026/06/06 00:00:00','BM92176259',0,'BottomLine1','現金675','','002','002','2026/06/06 11:27:49'
'2026/06/06 00:00:00','BM92176259',0,'BottomLine2','收:1,000, 找零:325','','002','002','2026/06/06 11:27:49'
'2026/06/06 00:00:00','BM92176259',0,'Random','9224','','002','002','2026/06/06 11:27:49'
'2026/06/06 00:00:00','BM92176259',1,'','精緻自助餐(大人)(九折):3:225: :675','','002','002','2026/06/06 11:27:49'
'2026/06/06 00:00:00','BM92176259',0,'InvPreTaxAmt','675','','002','002','2026/06/06 11:27:49'
'2026/06/06 00:00:00','BM92176259',0,'NTAmt','0','','002','002','2026/06/06 11:27:49'
'2026/06/06 00:00:00','BM92176260',0,'PayType','','','002','002','2026/06/06 11:48:44'
'2026/06/06 00:00:00','BM92176260',0,'InvPayType','1','','002','002','2026/06/06 11:48:44'
'2026/06/06 00:00:00','BM92176260',0,'InvAmt','500','','002','002','2026/06/06 11:48:44'
'2026/06/06 00:00:00','BM92176260',0,'BottomLine1','現金500','','002','002','2026/06/06 11:48:44'
'2026/06/06 00:00:00','BM92176260',0,'BottomLine2','收:500, 找零:0','','002','002','2026/06/06 11:48:44'
'2026/06/06 00:00:00','BM92176260',0,'Random','1907','','002','002','2026/06/06 11:48:44'
