OPDate,InvNo,ListNo,LineType,LineText,Remark,POSID,StoreID,FileDate
'2026/03/31 00:00:00','ZJ79088217',0,'PayType','','','002','002','2026/03/31 11:53:32'
'2026/03/31 00:00:00','ZJ79088217',0,'InvPayType','1','','002','002','2026/03/31 11:53:32'
'2026/03/31 00:00:00','ZJ79088217',0,'InvAmt','240','','002','002','2026/03/31 11:53:32'
'2026/03/31 00:00:00','ZJ79088217',0,'BottomLine1','現金240','','002','002','2026/03/31 11:53:32'
'2026/03/31 00:00:00','ZJ79088217',0,'BottomLine2','收:240, 找零:0','','002','002','2026/03/31 11:53:32'
'2026/03/31 00:00:00','ZJ79088217',0,'Random','8642','','002','002','2026/03/31 11:53:32'
'2026/03/31 00:00:00','ZJ79088217',1,'','豆漿(員工價):2:40: :80','','002','002','2026/03/31 11:53:32'
'2026/03/31 00:00:00','ZJ79088217',2,'','核桃乳酪餐包:1:160: :160','','002','002','2026/03/31 11:53:32'
'2026/03/31 00:00:00','ZJ79088217',0,'InvPreTaxAmt','240','','002','002','2026/03/31 11:53:32'
'2026/03/31 00:00:00','ZJ79088217',0,'NTAmt','0','','002','002','2026/03/31 11:53:32'
'2026/03/31 00:00:00','ZJ79088218',0,'PayType','1','','002','002','2026/03/31 11:54:18'
'2026/03/31 00:00:00','ZJ79088218',0,'InvPayType','3','','002','002','2026/03/31 11:54:18'
'2026/03/31 00:00:00','ZJ79088218',0,'InvAmt','500','','002','002','2026/03/31 11:54:18'
'2026/03/31 00:00:00','ZJ79088218',0,'BottomLine1','信用卡500','','002','002','2026/03/31 11:54:18'
'2026/03/31 00:00:00','ZJ79088218',0,'Random','0723','','002','002','2026/03/31 11:54:18'
'2026/03/31 00:00:00','ZJ79088218',1,'','精緻自助餐(大人):2:250: :500','','002','002','2026/03/31 11:54:18'
'2026/03/31 00:00:00','ZJ79088218',0,'InvPreTaxAmt','500','','002','002','2026/03/31 11:54:18'
'2026/03/31 00:00:00','ZJ79088218',0,'NTAmt','0','','002','002','2026/03/31 11:54:18'
'2026/03/31 00:00:00','ZJ79088219',0,'PayType','','','002','002','2026/03/31 11:55:38'
'2026/03/31 00:00:00','ZJ79088219',0,'InvPayType','1','','002','002','2026/03/31 11:55:38'
'2026/03/31 00:00:00','ZJ79088219',0,'InvAmt','800','','002','002','2026/03/31 11:55:38'
'2026/03/31 00:00:00','ZJ79088219',0,'BottomLine1','現金800','','002','002','2026/03/31 11:55:38'
'2026/03/31 00:00:00','ZJ79088219',0,'BottomLine2','收:800, 找零:0','','002','002','2026/03/31 11:55:38'
'2026/03/31 00:00:00','ZJ79088219',0,'Random','0854','','002','002','2026/03/31 11:55:38'
'2026/03/31 00:00:00','ZJ79088219',1,'','員工包月餐:1:1000: :1000','','002','002','2026/03/31 11:55:38'
'2026/03/31 00:00:00','ZJ79088219',2,'','應稅折扣:1:-200::-200','','002','002','2026/03/31 11:55:38'
'2026/03/31 00:00:00','ZJ79088219',0,'InvPreTaxAmt','800','','002','002','2026/03/31 11:55:38'
'2026/03/31 00:00:00','ZJ79088219',0,'NTAmt','0','','002','002','2026/03/31 11:55:38'
'2026/03/31 00:00:00','ZJ79088220',0,'CarrierCode','/.CGBURR','','002','002','2026/03/31 12:04:35'
'2026/03/31 00:00:00','ZJ79088220',0,'CarrierType','0','','002','002','2026/03/31 12:04:35'
'2026/03/31 00:00:00','ZJ79088220',0,'PayType','','','002','002','2026/03/31 12:04:35'
'2026/03/31 00:00:00','ZJ79088220',0,'InvPayType','1','','002','002','2026/03/31 12:04:35'
'2026/03/31 00:00:00','ZJ79088220',0,'InvAmt','800','','002','002','2026/03/31 12:04:35'
'2026/03/31 00:00:00','ZJ79088220',0,'BottomLine1','現金800','','002','002','2026/03/31 12:04:35'
'2026/03/31 00:00:00','ZJ79088220',0,'BottomLine2','收:800, 找零:0','','002','002','2026/03/31 12:04:35'
'2026/03/31 00:00:00','ZJ79088220',0,'Random','0226','','002','002','2026/03/31 12:04:35'
'2026/03/31 00:00:00','ZJ79088220',1,'','員工包月餐:1:1000: :1000','','002','002','2026/03/31 12:04:35'
'2026/03/31 00:00:00','ZJ79088220',2,'','應稅折扣:1:-200::-200','','002','002','2026/03/31 12:04:35'
'2026/03/31 00:00:00','ZJ79088220',0,'InvPreTaxAmt','800','','002','002','2026/03/31 12:04:35'
'2026/03/31 00:00:00','ZJ79088220',0,'NTAmt','0','','002','002','2026/03/31 12:04:35'
'2026/03/31 00:00:00','ZJ79088221',0,'CarrierCode','/ZYPYX4D','','002','002','2026/03/31 12:05:45'
'2026/03/31 00:00:00','ZJ79088221',0,'CarrierType','0','','002','002','2026/03/31 12:05:45'
'2026/03/31 00:00:00','ZJ79088221',0,'PayType','','','002','002','2026/03/31 12:05:45'
'2026/03/31 00:00:00','ZJ79088221',0,'InvPayType','1','','002','002','2026/03/31 12:05:45'
'2026/03/31 00:00:00','ZJ79088221',0,'InvAmt','800','','002','002','2026/03/31 12:05:45'
'2026/03/31 00:00:00','ZJ79088221',0,'BottomLine1','現金800','','002','002','2026/03/31 12:05:45'
'2026/03/31 00:00:00','ZJ79088221',0,'BottomLine2','收:800, 找零:0','','002','002','2026/03/31 12:05:45'
'2026/03/31 00:00:00','ZJ79088221',0,'Random','9179','','002','002','2026/03/31 12:05:45'
'2026/03/31 00:00:00','ZJ79088221',1,'','員工包月餐:1:1000: :1000','','002','002','2026/03/31 12:05:45'
'2026/03/31 00:00:00','ZJ79088221',2,'','應稅折扣:1:-200::-200','','002','002','2026/03/31 12:05:45'
'2026/03/31 00:00:00','ZJ79088221',0,'InvPreTaxAmt','800','','002','002','2026/03/31 12:05:45'
'2026/03/31 00:00:00','ZJ79088221',0,'NTAmt','0','','002','002','2026/03/31 12:05:45'
'2026/03/31 00:00:00','ZJ79088222',0,'CarrierCode','/D07BN+P','','002','002','2026/03/31 12:06:22'
'2026/03/31 00:00:00','ZJ79088222',0,'CarrierType','0','','002','002','2026/03/31 12:06:22'
'2026/03/31 00:00:00','ZJ79088222',0,'PayType','','','002','002','2026/03/31 12:06:22'
'2026/03/31 00:00:00','ZJ79088222',0,'InvPayType','1','','002','002','2026/03/31 12:06:22'
'2026/03/31 00:00:00','ZJ79088222',0,'InvAmt','800','','002','002','2026/03/31 12:06:22'
'2026/03/31 00:00:00','ZJ79088222',0,'BottomLine1','現金800','','002','002','2026/03/31 12:06:22'
'2026/03/31 00:00:00','ZJ79088222',0,'BottomLine2','收:800, 找零:0','','002','002','2026/03/31 12:06:22'
'2026/03/31 00:00:00','ZJ79088222',0,'Random','6811','','002','002','2026/03/31 12:06:22'
'2026/03/31 00:00:00','ZJ79088222',1,'','員工包月餐:1:1000: :1000','','002','002','2026/03/31 12:06:22'
'2026/03/31 00:00:00','ZJ79088222',2,'','應稅折扣:1:-200::-200','','002','002','2026/03/31 12:06:22'
'2026/03/31 00:00:00','ZJ79088222',0,'InvPreTaxAmt','800','','002','002','2026/03/31 12:06:22'
'2026/03/31 00:00:00','ZJ79088222',0,'NTAmt','0','','002','002','2026/03/31 12:06:22'
'2026/03/31 00:00:00','ZJ79088223',0,'CarrierCode','/B1GW-ZP','','002','002','2026/03/31 12:07:12'
'2026/03/31 00:00:00','ZJ79088223',0,'CarrierType','0','','002','002','2026/03/31 12:07:12'
'2026/03/31 00:00:00','ZJ79088223',0,'PayType','','','002','002','2026/03/31 12:07:12'
'2026/03/31 00:00:00','ZJ79088223',0,'InvPayType','1','','002','002','2026/03/31 12:07:12'
'2026/03/31 00:00:00','ZJ79088223',0,'InvAmt','1000','','002','002','2026/03/31 12:07:12'
'2026/03/31 00:00:00','ZJ79088223',0,'BottomLine1','現金1000','','002','002','2026/03/31 12:07:12'
'2026/03/31 00:00:00','ZJ79088223',0,'BottomLine2','收:1,000, 找零:0','','002','002','2026/03/31 12:07:12'
'2026/03/31 00:00:00','ZJ79088223',0,'Random','1590','','002','002','2026/03/31 12:07:12'
'2026/03/31 00:00:00','ZJ79088223',1,'','員工包月餐:1:1000: :1000','','002','002','2026/03/31 12:07:12'
'2026/03/31 00:00:00','ZJ79088223',0,'InvPreTaxAmt','1000','','002','002','2026/03/31 12:07:12'
'2026/03/31 00:00:00','ZJ79088223',0,'NTAmt','0','','002','002','2026/03/31 12:07:12'
'2026/03/31 00:00:00','ZJ79088224',0,'PayType','','','002','002','2026/03/31 12:13:56'
'2026/03/31 00:00:00','ZJ79088224',0,'InvPayType','1','','002','002','2026/03/31 12:13:56'
'2026/03/31 00:00:00','ZJ79088224',0,'InvAmt','200','','002','002','2026/03/31 12:13:56'
