OPDate,InvNo,ListNo,LineType,LineText,Remark,POSID,StoreID,FileDate
'2026/03/23 00:00:00','ZJ79088138',0,'BNO','36993025','','002','002','2026/03/23 08:31:48'
'2026/03/23 00:00:00','ZJ79088138',0,'PayType','','','002','002','2026/03/23 08:31:48'
'2026/03/23 00:00:00','ZJ79088138',0,'InvPayType','1','','002','002','2026/03/23 08:31:48'
'2026/03/23 00:00:00','ZJ79088138',0,'InvAmt','700','','002','002','2026/03/23 08:31:48'
'2026/03/23 00:00:00','ZJ79088138',0,'BottomLine1','現金700','','002','002','2026/03/23 08:31:48'
'2026/03/23 00:00:00','ZJ79088138',0,'BottomLine2','收:700, 找零:0','','002','002','2026/03/23 08:31:48'
'2026/03/23 00:00:00','ZJ79088138',0,'Random','8522','','002','002','2026/03/23 08:31:48'
'2026/03/23 00:00:00','ZJ79088138',1,'','場地租金:1:666.6667: :700','','002','002','2026/03/23 08:31:48'
'2026/03/23 00:00:00','ZJ79088138',0,'InvPreTaxAmt','667','','002','002','2026/03/23 08:31:48'
'2026/03/23 00:00:00','ZJ79088138',0,'NTAmt','0','','002','002','2026/03/23 08:31:48'
'2026/03/23 00:00:00','ZJ79088139',0,'PayType','','','002','002','2026/03/23 08:32:45'
'2026/03/23 00:00:00','ZJ79088139',0,'InvPayType','1','','002','002','2026/03/23 08:32:45'
'2026/03/23 00:00:00','ZJ79088139',0,'InvAmt','440','','002','002','2026/03/23 08:32:45'
'2026/03/23 00:00:00','ZJ79088139',0,'BottomLine1','現金440','','002','002','2026/03/23 08:32:45'
'2026/03/23 00:00:00','ZJ79088139',0,'BottomLine2','收:440, 找零:0','','002','002','2026/03/23 08:32:45'
'2026/03/23 00:00:00','ZJ79088139',0,'Random','3121','','002','002','2026/03/23 08:32:45'
'2026/03/23 00:00:00','ZJ79088139',1,'','精緻自助餐(大人):1:250: :250','','002','002','2026/03/23 08:32:45'
'2026/03/23 00:00:00','ZJ79088139',2,'','巧克力手工餅乾:1:70: :70','','002','002','2026/03/23 08:32:45'
'2026/03/23 00:00:00','ZJ79088139',3,'','紅烏餅乾(120g):1:120: :120','','002','002','2026/03/23 08:32:45'
'2026/03/23 00:00:00','ZJ79088139',0,'InvPreTaxAmt','440','','002','002','2026/03/23 08:32:45'
