OPDate,InvNo,ListNo,LineType,LineText,Remark,POSID,StoreID,FileDate
'2026/02/25 00:00:00','XG19575346',0,'PayType','1','','002','002','2026/02/25 11:25:49'
'2026/02/25 00:00:00','XG19575346',0,'InvPayType','3','','002','002','2026/02/25 11:25:49'
'2026/02/25 00:00:00','XG19575346',0,'InvAmt','675','','002','002','2026/02/25 11:25:49'
'2026/02/25 00:00:00','XG19575346',0,'BottomLine1','信用卡675','','002','002','2026/02/25 11:25:49'
'2026/02/25 00:00:00','XG19575346',0,'Random','2501','','002','002','2026/02/25 11:25:49'
'2026/02/25 00:00:00','XG19575346',1,'','精緻自助餐(大人)(九折):3:225: :675','','002','002','2026/02/25 11:25:49'
'2026/02/25 00:00:00','XG19575346',0,'InvPreTaxAmt','675','','002','002','2026/02/25 11:25:49'
'2026/02/25 00:00:00','XG19575346',0,'NTAmt','0','','002','002','2026/02/25 11:25:49'
'2026/02/25 00:00:00','XG19575347',0,'PayType','','','002','002','2026/02/25 11:26:24'
'2026/02/25 00:00:00','XG19575347',0,'InvPayType','1','','002','002','2026/02/25 11:26:24'
'2026/02/25 00:00:00','XG19575347',0,'InvAmt','250','','002','002','2026/02/25 11:26:24'
'2026/02/25 00:00:00','XG19575347',0,'BottomLine1','現金250','','002','002','2026/02/25 11:26:24'
'2026/02/25 00:00:00','XG19575347',0,'BottomLine2','收:300, 找零:50','','002','002','2026/02/25 11:26:24'
'2026/02/25 00:00:00','XG19575347',0,'Random','8911','','002','002','2026/02/25 11:26:24'
'2026/02/25 00:00:00','XG19575347',1,'','豆漿:5:50: :250','','002','002','2026/02/25 11:26:24'
'2026/02/25 00:00:00','XG19575347',0,'InvPreTaxAmt','250','','002','002','2026/02/25 11:26:24'
'2026/02/25 00:00:00','XG19575347',0,'NTAmt','0','','002','002','2026/02/25 11:26:24'
'2026/02/25 00:00:00','XG19575348',0,'PayType','','','002','002','2026/02/25 11:27:15'
'2026/02/25 00:00:00','XG19575348',0,'InvPayType','1','','002','002','2026/02/25 11:27:15'
'2026/02/25 00:00:00','XG19575348',0,'InvAmt','300','','002','002','2026/02/25 11:27:15'
'2026/02/25 00:00:00','XG19575348',0,'BottomLine1','現金300','','002','002','2026/02/25 11:27:15'
'2026/02/25 00:00:00','XG19575348',0,'BottomLine2','收:300, 找零:0','','002','002','2026/02/25 11:27:15'
'2026/02/25 00:00:00','XG19575348',0,'Random','9261','','002','002','2026/02/25 11:27:15'
'2026/02/25 00:00:00','XG19575348',1,'','150元麵包:2:150: :300','','002','002','2026/02/25 11:27:15'
'2026/02/25 00:00:00','XG19575348',0,'InvPreTaxAmt','300','','002','002','2026/02/25 11:27:15'
'2026/02/25 00:00:00','XG19575348',0,'NTAmt','0','','002','002','2026/02/25 11:27:15'
'2026/02/25 00:00:00','XG19575349',0,'PayType','1','','002','002','2026/02/25 11:59:07'
'2026/02/25 00:00:00','XG19575349',0,'InvPayType','3','','002','002','2026/02/25 11:59:07'
'2026/02/25 00:00:00','XG19575349',0,'InvAmt','500','','002','002','2026/02/25 11:59:07'
'2026/02/25 00:00:00','XG19575349',0,'BottomLine1','信用卡500','','002','002','2026/02/25 11:59:07'
