OPDate,InvNo,ListNo,LineType,LineText,Remark,POSID,StoreID,FileDate
'2026/01/17 00:00:00','XG19574015',0,'PayType','','','002','002','2026/01/17 10:10:00'
'2026/01/17 00:00:00','XG19574015',0,'InvPayType','1','','002','002','2026/01/17 10:10:00'
'2026/01/17 00:00:00','XG19574015',0,'InvAmt','28','','002','002','2026/01/17 10:10:00'
'2026/01/17 00:00:00','XG19574015',0,'BottomLine1','現金28','','002','002','2026/01/17 10:10:00'
'2026/01/17 00:00:00','XG19574015',0,'BottomLine2','收:100, 找零:72','','002','002','2026/01/17 10:10:00'
'2026/01/17 00:00:00','XG19574015',0,'Random','8018','','002','002','2026/01/17 10:10:00'
'2026/01/17 00:00:00','XG19574015',1,'','奶油手工餅乾(員工價):1:56: :56','','002','002','2026/01/17 10:10:00'
'2026/01/17 00:00:00','XG19574015',2,'','巧克力手工餅乾(員工價):1:56: :56','','002','002','2026/01/17 10:10:00'
'2026/01/17 00:00:00','XG19574015',3,'','巧核餅乾(員工價):1:96: :96','','002','002','2026/01/17 10:10:00'
'2026/01/17 00:00:00','XG19574015',4,'','小烏龍吐司:1:90: :90','','002','002','2026/01/17 10:10:00'
'2026/01/17 00:00:00','XG19574015',5,'','法棍:1:50: :50','','002','002','2026/01/17 10:10:01'
'2026/01/17 00:00:00','XG19574015',6,'','葡萄核桃餐包:2:100: :200','','002','002','2026/01/17 10:10:01'
'2026/01/17 00:00:00','XG19574015',7,'','種子麵包:1:100: :100','','002','002','2026/01/17 10:10:01'
'2026/01/17 00:00:00','XG19574015',8,'','裸麥蔓越莓:1:80: :80','','002','002','2026/01/17 10:10:01'
'2026/01/17 00:00:00','XG19574015',9,'','應稅折扣:1:-700::-700','','002','002','2026/01/17 10:10:01'
'2026/01/17 00:00:00','XG19574015',0,'InvPreTaxAmt','28','','002','002','2026/01/17 10:10:01'
'2026/01/17 00:00:00','XG19574015',0,'NTAmt','0','','002','002','2026/01/17 10:10:01'
'2026/01/17 00:00:00','XG19574016',0,'CarrierCode','/FTGCR9B','','002','002','2026/01/17 10:15:57'
'2026/01/17 00:00:00','XG19574016',0,'CarrierType','0','','002','002','2026/01/17 10:15:57'
'2026/01/17 00:00:00','XG19574016',0,'PayType','1','','002','002','2026/01/17 10:15:57'
'2026/01/17 00:00:00','XG19574016',0,'InvPayType','3','','002','002','2026/01/17 10:15:57'
'2026/01/17 00:00:00','XG19574016',0,'InvAmt','1520','','002','002','2026/01/17 10:15:57'
'2026/01/17 00:00:00','XG19574016',0,'BottomLine1','信用卡1520','','002','002','2026/01/17 10:15:57'
'2026/01/17 00:00:00','XG19574016',0,'Random','8332','','002','002','2026/01/17 10:15:57'
'2026/01/17 00:00:00','XG19574016',1,'','幸福茶(九折):1:180: :180','','002','002','2026/01/17 10:15:57'
'2026/01/17 00:00:00','XG19574016',2,'','舒康茶(九折):1:180: :180','','002','002','2026/01/17 10:15:57'
'2026/01/17 00:00:00','XG19574016',3,'','黑芝麻醬(九折):4:200: :800','','002','002','2026/01/17 10:15:57'
'2026/01/17 00:00:00','XG19574016',4,'','鹹檸檬醬(九折):1:360: :360','','002','002','2026/01/17 10:15:57'
'2026/01/17 00:00:00','XG19574016',0,'InvPreTaxAmt','1520','','002','002','2026/01/17 10:15:57'
'2026/01/17 00:00:00','XG19574016',0,'NTAmt','0','','002','002','2026/01/17 10:15:57'
'2026/01/17 00:00:00','XG19574017',0,'PayType','','','002','002','2026/01/17 11:27:23'
'2026/01/17 00:00:00','XG19574017',0,'InvPayType','1','','002','002','2026/01/17 11:27:23'
'2026/01/17 00:00:00','XG19574017',0,'InvAmt','120','','002','002','2026/01/17 11:27:23'
'2026/01/17 00:00:00','XG19574017',0,'BottomLine1','現金120','','002','002','2026/01/17 11:27:23'
'2026/01/17 00:00:00','XG19574017',0,'BottomLine2','收:120, 找零:0','','002','002','2026/01/17 11:27:23'
'2026/01/17 00:00:00','XG19574017',0,'Random','6340','','002','002','2026/01/17 11:27:23'
'2026/01/17 00:00:00','XG19574017',1,'','便當:1:120: :120','','002','002','2026/01/17 11:27:23'
'2026/01/17 00:00:00','XG19574017',0,'InvPreTaxAmt','120','','002','002','2026/01/17 11:27:23'
'2026/01/17 00:00:00','XG19574017',0,'NTAmt','0','','002','002','2026/01/17 11:27:23'
'2026/01/17 00:00:00','XG19574018',0,'PayType','','','002','002','2026/01/17 11:27:37'
'2026/01/17 00:00:00','XG19574018',0,'InvPayType','1','','002','002','2026/01/17 11:27:37'
'2026/01/17 00:00:00','XG19574018',0,'InvAmt','120','','002','002','2026/01/17 11:27:37'
'2026/01/17 00:00:00','XG19574018',0,'BottomLine1','現金120','','002','002','2026/01/17 11:27:37'
'2026/01/17 00:00:00','XG19574018',0,'BottomLine2','收:120, 找零:0','','002','002','2026/01/17 11:27:37'
