OPDate,InvNo,ListNo,LineType,LineText,Remark,POSID,StoreID,FileDate
'2026/01/26 00:00:00','XG19574096',0,'CarrierCode','/CX9885H','','002','002','2026/01/26 11:32:19'
'2026/01/26 00:00:00','XG19574096',0,'CarrierType','0','','002','002','2026/01/26 11:32:19'
'2026/01/26 00:00:00','XG19574096',0,'PayType','','','002','002','2026/01/26 11:32:19'
'2026/01/26 00:00:00','XG19574096',0,'InvPayType','1','','002','002','2026/01/26 11:32:19'
'2026/01/26 00:00:00','XG19574096',0,'InvAmt','250','','002','002','2026/01/26 11:32:19'
'2026/01/26 00:00:00','XG19574096',0,'BottomLine1','現金250','','002','002','2026/01/26 11:32:19'
'2026/01/26 00:00:00','XG19574096',0,'BottomLine2','收:1,000, 找零:750','','002','002','2026/01/26 11:32:19'
'2026/01/26 00:00:00','XG19574096',0,'Random','7410','','002','002','2026/01/26 11:32:19'
'2026/01/26 00:00:00','XG19574096',1,'','精緻自助餐(大人):1:250: :250','','002','002','2026/01/26 11:32:19'
'2026/01/26 00:00:00','XG19574096',0,'InvPreTaxAmt','250','','002','002','2026/01/26 11:32:19'
'2026/01/26 00:00:00','XG19574096',0,'NTAmt','0','','002','002','2026/01/26 11:32:19'
'2026/01/26 00:00:00','XG19574097',0,'PayType','','','002','002','2026/01/26 12:29:22'
'2026/01/26 00:00:00','XG19574097',0,'InvPayType','1','','002','002','2026/01/26 12:29:22'
'2026/01/26 00:00:00','XG19574097',0,'InvAmt','250','','002','002','2026/01/26 12:29:22'
'2026/01/26 00:00:00','XG19574097',0,'BottomLine1','現金250','','002','002','2026/01/26 12:29:22'
'2026/01/26 00:00:00','XG19574097',0,'BottomLine2','收:1,000, 找零:750','','002','002','2026/01/26 12:29:22'
'2026/01/26 00:00:00','XG19574097',0,'Random','2958','','002','002','2026/01/26 12:29:22'
'2026/01/26 00:00:00','XG19574097',1,'','精緻自助餐(大人):1:250: :250','','002','002','2026/01/26 12:29:22'
'2026/01/26 00:00:00','XG19574097',0,'InvPreTaxAmt','250','','002','002','2026/01/26 12:29:22'
'2026/01/26 00:00:00','XG19574097',0,'NTAmt','0','','002','002','2026/01/26 12:29:22'
'2026/01/26 00:00:00','XG19574098',0,'CarrierCode','/KO526Q2','','002','002','2026/01/26 12:30:31'
'2026/01/26 00:00:00','XG19574098',0,'CarrierType','0','','002','002','2026/01/26 12:30:31'
'2026/01/26 00:00:00','XG19574098',0,'PayType','1','','002','002','2026/01/26 12:30:31'
'2026/01/26 00:00:00','XG19574098',0,'InvPayType','3','','002','002','2026/01/26 12:30:31'
'2026/01/26 00:00:00','XG19574098',0,'InvAmt','200','','002','002','2026/01/26 12:30:31'
'2026/01/26 00:00:00','XG19574098',0,'BottomLine1','信用卡200','','002','002','2026/01/26 12:30:31'
'2026/01/26 00:00:00','XG19574098',0,'Random','6029','','002','002','2026/01/26 12:30:31'
'2026/01/26 00:00:00','XG19574098',1,'','精緻自助餐(大人)(員工價):1:200: :200','','002','002','2026/01/26 12:30:31'
'2026/01/26 00:00:00','XG19574098',0,'InvPreTaxAmt','200','','002','002','2026/01/26 12:30:31'
'2026/01/26 00:00:00','XG19574098',0,'NTAmt','0','','002','002','2026/01/26 12:30:31'
'2026/01/26 00:00:00','XG19574099',0,'CarrierCode','/42MZXCX','','002','002','2026/01/26 12:33:42'
'2026/01/26 00:00:00','XG19574099',0,'CarrierType','0','','002','002','2026/01/26 12:33:42'
'2026/01/26 00:00:00','XG19574099',0,'PayType','1','','002','002','2026/01/26 12:33:42'
'2026/01/26 00:00:00','XG19574099',0,'InvPayType','3','','002','002','2026/01/26 12:33:42'
'2026/01/26 00:00:00','XG19574099',0,'InvAmt','500','','002','002','2026/01/26 12:33:42'
'2026/01/26 00:00:00','XG19574099',0,'BottomLine1','信用卡500','','002','002','2026/01/26 12:33:42'
'2026/01/26 00:00:00','XG19574099',0,'Random','1952','','002','002','2026/01/26 12:33:42'
'2026/01/26 00:00:00','XG19574099',1,'','精緻自助餐(大人):2:250: :500','','002','002','2026/01/26 12:33:42'
'2026/01/26 00:00:00','XG19574099',0,'InvPreTaxAmt','500','','002','002','2026/01/26 12:33:42'
'2026/01/26 00:00:00','XG19574099',0,'NTAmt','0','','002','002','2026/01/26 12:33:42'
'2026/01/26 00:00:00','XG19574100',0,'BNO','36784441','','002','002','2026/01/26 13:56:05'
'2026/01/26 00:00:00','XG19574100',0,'PayType','','','002','002','2026/01/26 13:56:05'
'2026/01/26 00:00:00','XG19574100',0,'InvPayType','1','','002','002','2026/01/26 13:56:05'
'2026/01/26 00:00:00','XG19574100',0,'InvAmt','500','','002','002','2026/01/26 13:56:05'
'2026/01/26 00:00:00','XG19574100',0,'BottomLine1','現金500','','002','002','2026/01/26 13:56:05'
'2026/01/26 00:00:00','XG19574100',0,'BottomLine2','收:500, 找零:0','','002','002','2026/01/26 13:56:05'
'2026/01/26 00:00:00','XG19574100',0,'Random','5493','','002','002','2026/01/26 13:56:05'
'2026/01/26 00:00:00','XG19574100',1,'','精緻自助餐(大人):2:238.0952: :500','','002','002','2026/01/26 13:56:05'
'2026/01/26 00:00:00','XG19574100',0,'InvPreTaxAmt','476','','002','002','2026/01/26 13:56:05'
'2026/01/26 00:00:00','XG19574100',0,'NTAmt','0','','002','002','2026/01/26 13:56:05'
