OPDate,InvNo,ListNo,LineType,LineText,Remark,POSID,StoreID,FileDate
'2026/04/15 00:00:00','ZJ79088320',0,'CarrierCode','/J762H9H','','002','002','2026/04/15 10:34:01'
'2026/04/15 00:00:00','ZJ79088320',0,'CarrierType','0','','002','002','2026/04/15 10:34:01'
'2026/04/15 00:00:00','ZJ79088320',0,'PayType','8','','002','002','2026/04/15 10:34:01'
'2026/04/15 00:00:00','ZJ79088320',0,'InvPayType','5','','002','002','2026/04/15 10:34:01'
'2026/04/15 00:00:00','ZJ79088320',0,'InvAmt','1000','','002','002','2026/04/15 10:34:01'
'2026/04/15 00:00:00','ZJ79088320',0,'BottomLine1','電子支付1000','','002','002','2026/04/15 10:34:01'
'2026/04/15 00:00:00','ZJ79088320',0,'Random','2043','','002','002','2026/04/15 10:34:01'
'2026/04/15 00:00:00','ZJ79088320',1,'','員工包月餐:1:1000: :1000','','002','002','2026/04/15 10:34:01'
'2026/04/15 00:00:00','ZJ79088320',0,'InvPreTaxAmt','1000','','002','002','2026/04/15 10:34:01'
'2026/04/15 00:00:00','ZJ79088320',0,'NTAmt','0','','002','002','2026/04/15 10:34:01'
'2026/04/15 00:00:00','ZJ79088321',0,'CarrierCode','/J762H9H','','002','002','2026/04/15 10:39:59'
'2026/04/15 00:00:00','ZJ79088321',0,'CarrierType','0','','002','002','2026/04/15 10:39:59'
'2026/04/15 00:00:00','ZJ79088321',0,'PayType','8','','002','002','2026/04/15 10:39:59'
'2026/04/15 00:00:00','ZJ79088321',0,'InvPayType','5','','002','002','2026/04/15 10:39:59'
'2026/04/15 00:00:00','ZJ79088321',0,'InvAmt','1000','','002','002','2026/04/15 10:39:59'
'2026/04/15 00:00:00','ZJ79088321',0,'BottomLine1','電子支付1000','','002','002','2026/04/15 10:39:59'
'2026/04/15 00:00:00','ZJ79088321',0,'Random','6006','','002','002','2026/04/15 10:39:59'
'2026/04/15 00:00:00','ZJ79088321',1,'','員工包月餐:1:1000: :1000','','002','002','2026/04/15 10:39:59'
'2026/04/15 00:00:00','ZJ79088321',0,'InvPreTaxAmt','1000','','002','002','2026/04/15 10:39:59'
'2026/04/15 00:00:00','ZJ79088321',0,'NTAmt','0','','002','002','2026/04/15 10:39:59'
'2026/04/15 00:00:00','ZJ79088322',0,'PayType','','','002','002','2026/04/15 10:44:09'
'2026/04/15 00:00:00','ZJ79088322',0,'InvPayType','1','','002','002','2026/04/15 10:44:09'
'2026/04/15 00:00:00','ZJ79088322',0,'InvAmt','20','','002','002','2026/04/15 10:44:09'
'2026/04/15 00:00:00','ZJ79088322',0,'BottomLine1','現金20','','002','002','2026/04/15 10:44:09'
'2026/04/15 00:00:00','ZJ79088322',0,'BottomLine2','收:20, 找零:0','','002','002','2026/04/15 10:44:09'
'2026/04/15 00:00:00','ZJ79088322',0,'Random','8249','','002','002','2026/04/15 10:44:09'
'2026/04/15 00:00:00','ZJ79088322',1,'','十字麵包(員工價):1:200: :200','','002','002','2026/04/15 10:44:09'
'2026/04/15 00:00:00','ZJ79088322',2,'','鹹檸檬醬(員工價):1:320: :320','','002','002','2026/04/15 10:44:09'
'2026/04/15 00:00:00','ZJ79088322',3,'','應稅折扣:1:-500::-500','','002','002','2026/04/15 10:44:09'
