OPDate,InvNo,ListNo,LineType,LineText,Remark,POSID,StoreID,FileDate
'2026/04/23 00:00:00','ZJ79088398',0,'PayType','','','002','002','2026/04/23 11:26:47'
'2026/04/23 00:00:00','ZJ79088398',0,'InvPayType','1','','002','002','2026/04/23 11:26:47'
'2026/04/23 00:00:00','ZJ79088398',0,'InvAmt','360','','002','002','2026/04/23 11:26:47'
'2026/04/23 00:00:00','ZJ79088398',0,'BottomLine1','現金360','','002','002','2026/04/23 11:26:47'
'2026/04/23 00:00:00','ZJ79088398',0,'BottomLine2','收:500, 找零:140','','002','002','2026/04/23 11:26:47'
'2026/04/23 00:00:00','ZJ79088398',0,'Random','0579','','002','002','2026/04/23 11:26:47'
'2026/04/23 00:00:00','ZJ79088398',1,'','便當:3:120: :360','','002','002','2026/04/23 11:26:47'
'2026/04/23 00:00:00','ZJ79088398',0,'InvPreTaxAmt','360','','002','002','2026/04/23 11:26:47'
'2026/04/23 00:00:00','ZJ79088398',0,'NTAmt','0','','002','002','2026/04/23 11:26:47'
'2026/04/23 00:00:00','ZJ79088399',0,'CarrierCode','/L89XEH7','','002','002','2026/04/23 12:01:33'
'2026/04/23 00:00:00','ZJ79088399',0,'CarrierType','0','','002','002','2026/04/23 12:01:33'
'2026/04/23 00:00:00','ZJ79088399',0,'PayType','1','','002','002','2026/04/23 12:01:33'
'2026/04/23 00:00:00','ZJ79088399',0,'InvPayType','3','','002','002','2026/04/23 12:01:33'
'2026/04/23 00:00:00','ZJ79088399',0,'InvAmt','120','','002','002','2026/04/23 12:01:33'
'2026/04/23 00:00:00','ZJ79088399',0,'BottomLine1','信用卡120','','002','002','2026/04/23 12:01:33'
'2026/04/23 00:00:00','ZJ79088399',0,'Random','3877','','002','002','2026/04/23 12:01:33'
'2026/04/23 00:00:00','ZJ79088399',1,'','150元麵包(員工價):1:120: :120','','002','002','2026/04/23 12:01:33'
'2026/04/23 00:00:00','ZJ79088399',2,'','十字麵包(員工價):1:200: :200','','002','002','2026/04/23 12:01:33'
'2026/04/23 00:00:00','ZJ79088399',3,'','應稅折扣:1:-200::-200','','002','002','2026/04/23 12:01:33'
'2026/04/23 00:00:00','ZJ79088399',0,'InvPreTaxAmt','120','','002','002','2026/04/23 12:01:33'
'2026/04/23 00:00:00','ZJ79088399',0,'NTAmt','0','','002','002','2026/04/23 12:01:33'
'2026/04/23 00:00:00','ZJ79088400',0,'PayType','8','','002','002','2026/04/23 12:06:16'
'2026/04/23 00:00:00','ZJ79088400',0,'InvPayType','5','','002','002','2026/04/23 12:06:16'
'2026/04/23 00:00:00','ZJ79088400',0,'InvAmt','500','','002','002','2026/04/23 12:06:16'
'2026/04/23 00:00:00','ZJ79088400',0,'BottomLine1','電子支付500','','002','002','2026/04/23 12:06:16'
'2026/04/23 00:00:00','ZJ79088400',0,'Random','4215','','002','002','2026/04/23 12:06:16'
'2026/04/23 00:00:00','ZJ79088400',1,'','精緻自助餐(大人):2:250: :500','','002','002','2026/04/23 12:06:16'
'2026/04/23 00:00:00','ZJ79088400',0,'InvPreTaxAmt','500','','002','002','2026/04/23 12:06:16'
'2026/04/23 00:00:00','ZJ79088400',0,'NTAmt','0','','002','002','2026/04/23 12:06:16'
'2026/04/23 00:00:00','ZJ79088401',0,'BNO','93502507','','002','002','2026/04/23 12:32:17'
'2026/04/23 00:00:00','ZJ79088401',0,'PayType','1','','002','002','2026/04/23 12:32:17'
'2026/04/23 00:00:00','ZJ79088401',0,'InvPayType','3','','002','002','2026/04/23 12:32:17'
'2026/04/23 00:00:00','ZJ79088401',0,'InvAmt','2650','','002','002','2026/04/23 12:32:17'
'2026/04/23 00:00:00','ZJ79088401',0,'BottomLine1','信用卡2650','','002','002','2026/04/23 12:32:17'
'2026/04/23 00:00:00','ZJ79088401',0,'Random','0969','','002','002','2026/04/23 12:32:17'
'2026/04/23 00:00:00','ZJ79088401',1,'','精緻自助餐(大人):4:238.0952: :1000','','002','002','2026/04/23 12:32:17'
'2026/04/23 00:00:00','ZJ79088401',2,'','黑芝麻醬-3入:3:523.8095: :1650','','002','002','2026/04/23 12:32:17'
'2026/04/23 00:00:00','ZJ79088401',0,'InvPreTaxAmt','2524','','002','002','2026/04/23 12:32:17'
'2026/04/23 00:00:00','ZJ79088401',0,'NTAmt','0','','002','002','2026/04/23 12:32:17'
'2026/04/23 00:00:00','ZJ79088402',0,'CarrierCode','/C0A9NKQ','','002','002','2026/04/23 12:34:03'
'2026/04/23 00:00:00','ZJ79088402',0,'CarrierType','0','','002','002','2026/04/23 12:34:03'
'2026/04/23 00:00:00','ZJ79088402',0,'PayType','8','','002','002','2026/04/23 12:34:03'
'2026/04/23 00:00:00','ZJ79088402',0,'InvPayType','5','','002','002','2026/04/23 12:34:03'
'2026/04/23 00:00:00','ZJ79088402',0,'InvAmt','250','','002','002','2026/04/23 12:34:03'
'2026/04/23 00:00:00','ZJ79088402',0,'BottomLine1','電子支付250','','002','002','2026/04/23 12:34:03'
'2026/04/23 00:00:00','ZJ79088402',0,'Random','0085','','002','002','2026/04/23 12:34:03'
'2026/04/23 00:00:00','ZJ79088402',1,'','十字麵包:1:250: :250','','002','002','2026/04/23 12:34:03'
'2026/04/23 00:00:00','ZJ79088402',0,'InvPreTaxAmt','250','','002','002','2026/04/23 12:34:03'
'2026/04/23 00:00:00','ZJ79088402',0,'NTAmt','0','','002','002','2026/04/23 12:34:03'
'2026/04/23 00:00:00','ZJ79088403',0,'CarrierCode','/WEMEVCL','','002','002','2026/04/23 12:35:05'
'2026/04/23 00:00:00','ZJ79088403',0,'CarrierType','0','','002','002','2026/04/23 12:35:05'
'2026/04/23 00:00:00','ZJ79088403',0,'PayType','1','','002','002','2026/04/23 12:35:05'
'2026/04/23 00:00:00','ZJ79088403',0,'InvPayType','3','','002','002','2026/04/23 12:35:05'
'2026/04/23 00:00:00','ZJ79088403',0,'InvAmt','550','','002','002','2026/04/23 12:35:05'
'2026/04/23 00:00:00','ZJ79088403',0,'BottomLine1','信用卡550','','002','002','2026/04/23 12:35:05'
'2026/04/23 00:00:00','ZJ79088403',0,'Random','4504','','002','002','2026/04/23 12:35:05'
'2026/04/23 00:00:00','ZJ79088403',1,'','黑芝麻醬-3入:1:550: :550','','002','002','2026/04/23 12:35:05'
'2026/04/23 00:00:00','ZJ79088403',0,'InvPreTaxAmt','550','','002','002','2026/04/23 12:35:05'
'2026/04/23 00:00:00','ZJ79088403',0,'NTAmt','0','','002','002','2026/04/23 12:35:05'
'2026/04/23 00:00:00','ZJ79088404',0,'CarrierCode','/PSW4-N2','','002','002','2026/04/23 12:36:27'
'2026/04/23 00:00:00','ZJ79088404',0,'CarrierType','0','','002','002','2026/04/23 12:36:27'
'2026/04/23 00:00:00','ZJ79088404',0,'PayType','','','002','002','2026/04/23 12:36:27'
'2026/04/23 00:00:00','ZJ79088404',0,'InvPayType','1','','002','002','2026/04/23 12:36:27'
'2026/04/23 00:00:00','ZJ79088404',0,'InvAmt','730','','002','002','2026/04/23 12:36:27'
'2026/04/23 00:00:00','ZJ79088404',0,'BottomLine1','現金730','','002','002','2026/04/23 12:36:27'
'2026/04/23 00:00:00','ZJ79088404',0,'BottomLine2','收:1,050, 找零:320','','002','002','2026/04/23 12:36:27'
'2026/04/23 00:00:00','ZJ79088404',0,'Random','4876','','002','002','2026/04/23 12:36:27'
'2026/04/23 00:00:00','ZJ79088404',1,'','十字麵包:1:250: :250','','002','002','2026/04/23 12:36:27'
'2026/04/23 00:00:00','ZJ79088404',2,'','貝果:1:80: :80','','002','002','2026/04/23 12:36:27'
'2026/04/23 00:00:00','ZJ79088404',3,'','鹹檸檬醬:1:400: :400','','002','002','2026/04/23 12:36:27'
'2026/04/23 00:00:00','ZJ79088404',0,'InvPreTaxAmt','730','','002','002','2026/04/23 12:36:27'
'2026/04/23 00:00:00','ZJ79088404',0,'NTAmt','0','','002','002','2026/04/23 12:36:27'
'2026/04/23 00:00:00','ZJ79088405',0,'CarrierCode','/2R3GLTR','','002','002','2026/04/23 12:37:26'
'2026/04/23 00:00:00','ZJ79088405',0,'CarrierType','0','','002','002','2026/04/23 12:37:26'
'2026/04/23 00:00:00','ZJ79088405',0,'PayType','8','','002','002','2026/04/23 12:37:26'
'2026/04/23 00:00:00','ZJ79088405',0,'InvPayType','5','','002','002','2026/04/23 12:37:26'
'2026/04/23 00:00:00','ZJ79088405',0,'InvAmt','150','','002','002','2026/04/23 12:37:26'
'2026/04/23 00:00:00','ZJ79088405',0,'BottomLine1','電子支付150','','002','002','2026/04/23 12:37:26'
'2026/04/23 00:00:00','ZJ79088405',0,'Random','6277','','002','002','2026/04/23 12:37:26'
'2026/04/23 00:00:00','ZJ79088405',1,'','150元麵包:1:150: :150','','002','002','2026/04/23 12:37:26'
'2026/04/23 00:00:00','ZJ79088405',0,'InvPreTaxAmt','150','','002','002','2026/04/23 12:37:26'
'2026/04/23 00:00:00','ZJ79088405',0,'NTAmt','0','','002','002','2026/04/23 12:37:26'
'2026/04/23 00:00:00','ZJ79088406',0,'PayType','','','002','002','2026/04/23 12:43:02'
'2026/04/23 00:00:00','ZJ79088406',0,'InvPayType','1','','002','002','2026/04/23 12:43:02'
'2026/04/23 00:00:00','ZJ79088406',0,'InvAmt','96','','002','002','2026/04/23 12:43:02'
'2026/04/23 00:00:00','ZJ79088406',0,'BottomLine1','現金96','','002','002','2026/04/23 12:43:02'
'2026/04/23 00:00:00','ZJ79088406',0,'BottomLine2','收:96, 找零:0','','002','002','2026/04/23 12:43:02'
'2026/04/23 00:00:00','ZJ79088406',0,'Random','7508','','002','002','2026/04/23 12:43:02'
'2026/04/23 00:00:00','ZJ79088406',1,'','巧核餅乾(員工價):1:96: :96','','002','002','2026/04/23 12:43:02'
'2026/04/23 00:00:00','ZJ79088406',0,'InvPreTaxAmt','96','','002','002','2026/04/23 12:43:02'
'2026/04/23 00:00:00','ZJ79088406',0,'NTAmt','0','','002','002','2026/04/23 12:43:02'
'2026/04/23 00:00:00','ZJ79088407',0,'PayType','1','','002','002','2026/04/23 12:44:09'
'2026/04/23 00:00:00','ZJ79088407',0,'InvPayType','3','','002','002','2026/04/23 12:44:09'
'2026/04/23 00:00:00','ZJ79088407',0,'InvAmt','4500','','002','002','2026/04/23 12:44:09'
'2026/04/23 00:00:00','ZJ79088407',0,'BottomLine1','信用卡4500','','002','002','2026/04/23 12:44:09'
'2026/04/23 00:00:00','ZJ79088407',0,'Random','1712','','002','002','2026/04/23 12:44:09'
'2026/04/23 00:00:00','ZJ79088407',1,'','精緻自助餐(大人):18:250: :4500','','002','002','2026/04/23 12:44:09'
'2026/04/23 00:00:00','ZJ79088407',0,'InvPreTaxAmt','4500','','002','002','2026/04/23 12:44:09'
'2026/04/23 00:00:00','ZJ79088407',0,'NTAmt','0','','002','002','2026/04/23 12:44:09'
'2026/04/23 00:00:00','ZJ79088408',0,'BNO','67423909','','002','002','2026/04/23 13:10:37'
'2026/04/23 00:00:00','ZJ79088408',0,'PayType','','','002','002','2026/04/23 13:10:37'
'2026/04/23 00:00:00','ZJ79088408',0,'InvPayType','1','','002','002','2026/04/23 13:10:38'
'2026/04/23 00:00:00','ZJ79088408',0,'InvAmt','600','','002','002','2026/04/23 13:10:38'
'2026/04/23 00:00:00','ZJ79088408',0,'BottomLine1','現金600','','002','002','2026/04/23 13:10:38'
'2026/04/23 00:00:00','ZJ79088408',0,'BottomLine2','收:600, 找零:0','','002','002','2026/04/23 13:10:38'
'2026/04/23 00:00:00','ZJ79088408',0,'Random','4528','','002','002','2026/04/23 13:10:38'
'2026/04/23 00:00:00','ZJ79088408',1,'','精緻自助餐(大人):2:238.0952: :500','','002','002','2026/04/23 13:10:38'
'2026/04/23 00:00:00','ZJ79088408',2,'','其他收入(活動費用):2:47.619: :100','','002','002','2026/04/23 13:10:38'
'2026/04/23 00:00:00','ZJ79088408',0,'InvPreTaxAmt','571','','002','002','2026/04/23 13:10:38'
'2026/04/23 00:00:00','ZJ79088408',0,'NTAmt','0','','002','002','2026/04/23 13:10:38'
'2026/04/23 00:00:00','ZJ79088409',0,'CarrierCode','/II.TTT2','','002','002','2026/04/23 13:13:50'
'2026/04/23 00:00:00','ZJ79088409',0,'CarrierType','0','','002','002','2026/04/23 13:13:50'
'2026/04/23 00:00:00','ZJ79088409',0,'PayType','','','002','002','2026/04/23 13:13:50'
'2026/04/23 00:00:00','ZJ79088409',0,'InvPayType','1','','002','002','2026/04/23 13:13:50'
'2026/04/23 00:00:00','ZJ79088409',0,'InvAmt','150','','002','002','2026/04/23 13:13:50'
'2026/04/23 00:00:00','ZJ79088409',0,'BottomLine1','現金150','','002','002','2026/04/23 13:13:50'
'2026/04/23 00:00:00','ZJ79088409',0,'BottomLine2','收:150, 找零:0','','002','002','2026/04/23 13:13:50'
'2026/04/23 00:00:00','ZJ79088409',0,'Random','6577','','002','002','2026/04/23 13:13:50'
'2026/04/23 00:00:00','ZJ79088409',1,'','150元麵包:1:150: :150','','002','002','2026/04/23 13:13:50'
'2026/04/23 00:00:00','ZJ79088409',0,'InvPreTaxAmt','150','','002','002','2026/04/23 13:13:50'
'2026/04/23 00:00:00','ZJ79088409',0,'NTAmt','0','','002','002','2026/04/23 13:13:50'
'2026/04/23 00:00:00','ZJ79088410',0,'PayType','','','002','002','2026/04/23 14:13:13'
'2026/04/23 00:00:00','ZJ79088410',0,'InvPayType','1','','002','002','2026/04/23 14:13:13'
'2026/04/23 00:00:00','ZJ79088410',0,'InvAmt','120','','002','002','2026/04/23 14:13:13'
'2026/04/23 00:00:00','ZJ79088410',0,'BottomLine1','現金120','','002','002','2026/04/23 14:13:13'
'2026/04/23 00:00:00','ZJ79088410',0,'BottomLine2','收:120, 找零:0','','002','002','2026/04/23 14:13:13'
'2026/04/23 00:00:00','ZJ79088410',0,'Random','9544','','002','002','2026/04/23 14:13:13'
'2026/04/23 00:00:00','ZJ79088410',1,'','150元麵包(員工價):1:120: :120','','002','002','2026/04/23 14:13:13'
'2026/04/23 00:00:00','ZJ79088410',0,'InvPreTaxAmt','120','','002','002','2026/04/23 14:13:13'
'2026/04/23 00:00:00','ZJ79088410',0,'NTAmt','0','','002','002','2026/04/23 14:13:13'
