OPDate,InvNo,ListNo,LineType,LineText,Remark,POSID,StoreID,FileDate
'2026/06/01 00:00:00','BM92176180',0,'PayType','','','002','002','2026/06/01 08:34:52'
'2026/06/01 00:00:00','BM92176180',0,'InvPayType','1','','002','002','2026/06/01 08:34:52'
'2026/06/01 00:00:00','BM92176180',0,'InvAmt','1000','','002','002','2026/06/01 08:34:52'
'2026/06/01 00:00:00','BM92176180',0,'BottomLine1','現金1000','','002','002','2026/06/01 08:34:52'
'2026/06/01 00:00:00','BM92176180',0,'BottomLine2','收:1,000, 找零:0','','002','002','2026/06/01 08:34:52'
'2026/06/01 00:00:00','BM92176180',0,'Random','4171','','002','002','2026/06/01 08:34:52'
'2026/06/01 00:00:00','BM92176180',1,'','員工包月餐:1:1000: :1000','','002','002','2026/06/01 08:34:52'
'2026/06/01 00:00:00','BM92176180',0,'InvPreTaxAmt','1000','','002','002','2026/06/01 08:34:52'
'2026/06/01 00:00:00','BM92176180',0,'NTAmt','0','','002','002','2026/06/01 08:34:52'
'2026/06/01 00:00:00','BM92176181',0,'PayType','','','002','002','2026/06/01 11:01:17'
'2026/06/01 00:00:00','BM92176181',0,'InvPayType','1','','002','002','2026/06/01 11:01:17'
'2026/06/01 00:00:00','BM92176181',0,'InvAmt','1000','','002','002','2026/06/01 11:01:17'
'2026/06/01 00:00:00','BM92176181',0,'BottomLine1','現金1000','','002','002','2026/06/01 11:01:17'
'2026/06/01 00:00:00','BM92176181',0,'BottomLine2','收:1,000, 找零:0','','002','002','2026/06/01 11:01:17'
'2026/06/01 00:00:00','BM92176181',0,'Random','4242','','002','002','2026/06/01 11:01:17'
'2026/06/01 00:00:00','BM92176181',1,'','員工包月餐:1:1000: :1000','','002','002','2026/06/01 11:01:17'
'2026/06/01 00:00:00','BM92176181',0,'InvPreTaxAmt','1000','','002','002','2026/06/01 11:01:17'
'2026/06/01 00:00:00','BM92176181',0,'NTAmt','0','','002','002','2026/06/01 11:01:17'
'2026/06/01 00:00:00','BM92176182',0,'PayType','','','002','002','2026/06/01 11:09:06'
'2026/06/01 00:00:00','BM92176182',0,'InvPayType','1','','002','002','2026/06/01 11:09:06'
'2026/06/01 00:00:00','BM92176182',0,'InvAmt','1000','','002','002','2026/06/01 11:09:06'
'2026/06/01 00:00:00','BM92176182',0,'BottomLine1','現金1000','','002','002','2026/06/01 11:09:06'
'2026/06/01 00:00:00','BM92176182',0,'BottomLine2','收:1,000, 找零:0','','002','002','2026/06/01 11:09:06'
'2026/06/01 00:00:00','BM92176182',0,'Random','6858','','002','002','2026/06/01 11:09:06'
'2026/06/01 00:00:00','BM92176182',1,'','員工包月餐:1:1000: :1000','','002','002','2026/06/01 11:09:06'
'2026/06/01 00:00:00','BM92176182',0,'InvPreTaxAmt','1000','','002','002','2026/06/01 11:09:06'
'2026/06/01 00:00:00','BM92176182',0,'NTAmt','0','','002','002','2026/06/01 11:09:06'
'2026/06/01 00:00:00','BM92176183',0,'PayType','1','','002','002','2026/06/01 11:55:14'
'2026/06/01 00:00:00','BM92176183',0,'InvPayType','3','','002','002','2026/06/01 11:55:14'
'2026/06/01 00:00:00','BM92176183',0,'InvAmt','675','','002','002','2026/06/01 11:55:14'
'2026/06/01 00:00:00','BM92176183',0,'BottomLine1','信用卡675','','002','002','2026/06/01 11:55:14'
'2026/06/01 00:00:00','BM92176183',0,'Random','2276','','002','002','2026/06/01 11:55:14'
'2026/06/01 00:00:00','BM92176183',1,'','精緻自助餐(大人)(九折):3:225: :675','','002','002','2026/06/01 11:55:14'
