OPDate,InvNo,ListNo,LineType,LineText,Remark,POSID,StoreID,FileDate
'2026/01/27 00:00:00','XG19574101',0,'CarrierCode','/MAZVZ8M','','002','002','2026/01/26 16:42:50'
'2026/01/27 00:00:00','XG19574101',0,'CarrierType','0','','002','002','2026/01/26 16:42:50'
'2026/01/27 00:00:00','XG19574101',0,'PayType','','','002','002','2026/01/26 16:42:50'
'2026/01/27 00:00:00','XG19574101',0,'InvPayType','1','','002','002','2026/01/26 16:42:50'
'2026/01/27 00:00:00','XG19574101',0,'InvAmt','1650','','002','002','2026/01/26 16:42:50'
'2026/01/27 00:00:00','XG19574101',0,'BottomLine1','現金1650','','002','002','2026/01/26 16:42:50'
'2026/01/27 00:00:00','XG19574101',0,'BottomLine2','收:1,650, 找零:0','','002','002','2026/01/26 16:42:50'
'2026/01/27 00:00:00','XG19574101',0,'Random','9670','','002','002','2026/01/26 16:42:50'
'2026/01/27 00:00:00','XG19574101',1,'','黑芝麻醬-3入:3:550: :1650','','002','002','2026/01/26 16:42:50'
'2026/01/27 00:00:00','XG19574101',0,'InvPreTaxAmt','1650','','002','002','2026/01/26 16:42:50'
'2026/01/27 00:00:00','XG19574101',0,'NTAmt','0','','002','002','2026/01/26 16:42:50'
'2026/01/27 00:00:00','XG19574102',0,'CarrierCode','/MRN6JB9','','002','002','2026/01/26 16:43:37'
'2026/01/27 00:00:00','XG19574102',0,'CarrierType','0','','002','002','2026/01/26 16:43:37'
'2026/01/27 00:00:00','XG19574102',0,'PayType','','','002','002','2026/01/26 16:43:37'
'2026/01/27 00:00:00','XG19574102',0,'InvPayType','1','','002','002','2026/01/26 16:43:37'
'2026/01/27 00:00:00','XG19574102',0,'InvAmt','80','','002','002','2026/01/26 16:43:37'
'2026/01/27 00:00:00','XG19574102',0,'BottomLine1','現金80','','002','002','2026/01/26 16:43:37'
'2026/01/27 00:00:00','XG19574102',0,'BottomLine2','收:80, 找零:0','','002','002','2026/01/26 16:43:37'
'2026/01/27 00:00:00','XG19574102',0,'Random','6692','','002','002','2026/01/26 16:43:37'
'2026/01/27 00:00:00','XG19574102',1,'','裸麥蔓越莓:1:80: :80','','002','002','2026/01/26 16:43:37'
'2026/01/27 00:00:00','XG19574102',0,'InvPreTaxAmt','80','','002','002','2026/01/26 16:43:37'
'2026/01/27 00:00:00','XG19574102',0,'NTAmt','0','','002','002','2026/01/26 16:43:37'
'2026/01/27 00:00:00','XG19574103',0,'BNO','38201040','','002','002','2026/01/27 11:42:40'
'2026/01/27 00:00:00','XG19574103',0,'PayType','','','002','002','2026/01/27 11:42:40'
'2026/01/27 00:00:00','XG19574103',0,'InvPayType','1','','002','002','2026/01/27 11:42:40'
'2026/01/27 00:00:00','XG19574103',0,'InvAmt','1500','','002','002','2026/01/27 11:42:40'
'2026/01/27 00:00:00','XG19574103',0,'BottomLine1','現金1500','','002','002','2026/01/27 11:42:40'
'2026/01/27 00:00:00','XG19574103',0,'BottomLine2','收:2,000, 找零:500','','002','002','2026/01/27 11:42:40'
'2026/01/27 00:00:00','XG19574103',0,'Random','2264','','002','002','2026/01/27 11:42:40'
'2026/01/27 00:00:00','XG19574103',1,'','精緻自助餐(大人):6:238.0952: :1500','','002','002','2026/01/27 11:42:40'
'2026/01/27 00:00:00','XG19574103',0,'InvPreTaxAmt','1429','','002','002','2026/01/27 11:42:40'
'2026/01/27 00:00:00','XG19574103',0,'NTAmt','0','','002','002','2026/01/27 11:42:40'
'2026/01/27 00:00:00','XG19574104',0,'CarrierCode','/SK3GHJB','','002','002','2026/01/27 11:47:55'
'2026/01/27 00:00:00','XG19574104',0,'CarrierType','0','','002','002','2026/01/27 11:47:55'
'2026/01/27 00:00:00','XG19574104',0,'PayType','','','002','002','2026/01/27 11:47:55'
'2026/01/27 00:00:00','XG19574104',0,'InvPayType','1','','002','002','2026/01/27 11:47:55'
'2026/01/27 00:00:00','XG19574104',0,'InvAmt','240','','002','002','2026/01/27 11:47:55'
'2026/01/27 00:00:00','XG19574104',0,'BottomLine1','現金240','','002','002','2026/01/27 11:47:55'
'2026/01/27 00:00:00','XG19574104',0,'BottomLine2','收:240, 找零:0','','002','002','2026/01/27 11:47:55'
'2026/01/27 00:00:00','XG19574104',0,'Random','1005','','002','002','2026/01/27 11:47:55'
'2026/01/27 00:00:00','XG19574104',1,'','150元麵包(員工價):2:120: :240','','002','002','2026/01/27 11:47:55'
'2026/01/27 00:00:00','XG19574104',0,'InvPreTaxAmt','240','','002','002','2026/01/27 11:47:55'
'2026/01/27 00:00:00','XG19574104',0,'NTAmt','0','','002','002','2026/01/27 11:47:55'
'2026/01/27 00:00:00','XG19574105',0,'PayType','','','002','002','2026/01/27 12:09:01'
'2026/01/27 00:00:00','XG19574105',0,'InvPayType','1','','002','002','2026/01/27 12:09:01'
'2026/01/27 00:00:00','XG19574105',0,'InvAmt','500','','002','002','2026/01/27 12:09:01'
'2026/01/27 00:00:00','XG19574105',0,'BottomLine1','現金500','','002','002','2026/01/27 12:09:01'
'2026/01/27 00:00:00','XG19574105',0,'BottomLine2','收:500, 找零:0','','002','002','2026/01/27 12:09:01'
