OPDate,InvNo,ListNo,LineType,LineText,Remark,POSID,StoreID,FileDate
'2026/04/18 00:00:00','ZJ79088351',0,'PayType','','','002','002','2026/04/18 08:17:28'
'2026/04/18 00:00:00','ZJ79088351',0,'InvPayType','1','','002','002','2026/04/18 08:17:28'
'2026/04/18 00:00:00','ZJ79088351',0,'InvAmt','550','','002','002','2026/04/18 08:17:28'
'2026/04/18 00:00:00','ZJ79088351',0,'BottomLine1','現金550','','002','002','2026/04/18 08:17:28'
'2026/04/18 00:00:00','ZJ79088351',0,'BottomLine2','收:1,000, 找零:450','','002','002','2026/04/18 08:17:28'
'2026/04/18 00:00:00','ZJ79088351',0,'Random','3917','','002','002','2026/04/18 08:17:28'
'2026/04/18 00:00:00','ZJ79088351',1,'','黑芝麻醬-3入:1:550: :550','','002','002','2026/04/18 08:17:28'
'2026/04/18 00:00:00','ZJ79088351',0,'InvPreTaxAmt','550','','002','002','2026/04/18 08:17:28'
'2026/04/18 00:00:00','ZJ79088351',0,'NTAmt','0','','002','002','2026/04/18 08:17:28'
'2026/04/18 00:00:00','ZJ79088352',0,'PayType','','','002','002','2026/04/18 11:29:19'
'2026/04/18 00:00:00','ZJ79088352',0,'InvPayType','1','','002','002','2026/04/18 11:29:19'
'2026/04/18 00:00:00','ZJ79088352',0,'InvAmt','240','','002','002','2026/04/18 11:29:19'
'2026/04/18 00:00:00','ZJ79088352',0,'BottomLine1','現金240','','002','002','2026/04/18 11:29:19'
'2026/04/18 00:00:00','ZJ79088352',0,'BottomLine2','收:240, 找零:0','','002','002','2026/04/18 11:29:19'
'2026/04/18 00:00:00','ZJ79088352',0,'Random','7452','','002','002','2026/04/18 11:29:19'
'2026/04/18 00:00:00','ZJ79088352',1,'','便當:2:120: :240','','002','002','2026/04/18 11:29:19'
'2026/04/18 00:00:00','ZJ79088352',0,'InvPreTaxAmt','240','','002','002','2026/04/18 11:29:19'
'2026/04/18 00:00:00','ZJ79088352',0,'NTAmt','0','','002','002','2026/04/18 11:29:19'
'2026/04/18 00:00:00','ZJ79088353',0,'CarrierCode','/RW37FXY','','002','002','2026/04/18 11:35:16'
'2026/04/18 00:00:00','ZJ79088353',0,'CarrierType','0','','002','002','2026/04/18 11:35:16'
'2026/04/18 00:00:00','ZJ79088353',0,'PayType','1','','002','002','2026/04/18 11:35:16'
'2026/04/18 00:00:00','ZJ79088353',0,'InvPayType','3','','002','002','2026/04/18 11:35:16'
'2026/04/18 00:00:00','ZJ79088353',0,'InvAmt','250','','002','002','2026/04/18 11:35:16'
'2026/04/18 00:00:00','ZJ79088353',0,'BottomLine1','信用卡250','','002','002','2026/04/18 11:35:16'
'2026/04/18 00:00:00','ZJ79088353',0,'Random','7349','','002','002','2026/04/18 11:35:16'
'2026/04/18 00:00:00','ZJ79088353',1,'','精緻自助餐(大人):1:250: :250','','002','002','2026/04/18 11:35:16'
'2026/04/18 00:00:00','ZJ79088353',0,'InvPreTaxAmt','250','','002','002','2026/04/18 11:35:16'
