OPDate,InvNo,ListNo,LineType,LineText,Remark,POSID,StoreID,FileDate
'2026/03/25 00:00:00','ZJ79088156',0,'PayType','','','002','002','2026/03/25 11:42:36'
'2026/03/25 00:00:00','ZJ79088156',0,'InvPayType','1','','002','002','2026/03/25 11:42:36'
'2026/03/25 00:00:00','ZJ79088156',0,'InvAmt','250','','002','002','2026/03/25 11:42:36'
'2026/03/25 00:00:00','ZJ79088156',0,'BottomLine1','現金250','','002','002','2026/03/25 11:42:36'
'2026/03/25 00:00:00','ZJ79088156',0,'BottomLine2','收:250, 找零:0','','002','002','2026/03/25 11:42:36'
'2026/03/25 00:00:00','ZJ79088156',0,'Random','9448','','002','002','2026/03/25 11:42:36'
'2026/03/25 00:00:00','ZJ79088156',1,'','便當:1:150: :150','','002','002','2026/03/25 11:42:36'
'2026/03/25 00:00:00','ZJ79088156',2,'','有機蔬菜:1:100:NT:100','','002','002','2026/03/25 11:42:36'
'2026/03/25 00:00:00','ZJ79088156',0,'InvPreTaxAmt','150','','002','002','2026/03/25 11:42:36'
'2026/03/25 00:00:00','ZJ79088156',0,'NTAmt','100','','002','002','2026/03/25 11:42:36'
'2026/03/25 00:00:00','ZJ79088157',0,'PayType','','','002','002','2026/03/25 13:35:34'
'2026/03/25 00:00:00','ZJ79088157',0,'InvPayType','1','','002','002','2026/03/25 13:35:34'
'2026/03/25 00:00:00','ZJ79088157',0,'InvAmt','350','','002','002','2026/03/25 13:35:34'
'2026/03/25 00:00:00','ZJ79088157',0,'BottomLine1','現金350','','002','002','2026/03/25 13:35:34'
'2026/03/25 00:00:00','ZJ79088157',0,'BottomLine2','收:350, 找零:0','','002','002','2026/03/25 13:35:34'
'2026/03/25 00:00:00','ZJ79088157',0,'Random','7122','','002','002','2026/03/25 13:35:34'
'2026/03/25 00:00:00','ZJ79088157',1,'','豆漿:7:50: :350','','002','002','2026/03/25 13:35:34'
'2026/03/25 00:00:00','ZJ79088157',0,'InvPreTaxAmt','350','','002','002','2026/03/25 13:35:34'
'2026/03/25 00:00:00','ZJ79088157',0,'NTAmt','0','','002','002','2026/03/25 13:35:34'
'2026/03/25 00:00:00','ZJ79088158',0,'PayType','','','002','002','2026/03/25 13:43:43'
'2026/03/25 00:00:00','ZJ79088158',0,'InvPayType','1','','002','002','2026/03/25 13:43:43'
'2026/03/25 00:00:00','ZJ79088158',0,'InvAmt','750','','002','002','2026/03/25 13:43:43'
'2026/03/25 00:00:00','ZJ79088158',0,'BottomLine1','現金750','','002','002','2026/03/25 13:43:43'
'2026/03/25 00:00:00','ZJ79088158',0,'BottomLine2','收:750, 找零:0','','002','002','2026/03/25 13:43:43'
'2026/03/25 00:00:00','ZJ79088158',0,'Random','4436','','002','002','2026/03/25 13:43:43'
'2026/03/25 00:00:00','ZJ79088158',1,'','精緻自助餐(大人):3:250: :750','','002','002','2026/03/25 13:43:43'
'2026/03/25 00:00:00','ZJ79088158',0,'InvPreTaxAmt','750','','002','002','2026/03/25 13:43:43'
'2026/03/25 00:00:00','ZJ79088158',0,'NTAmt','0','','002','002','2026/03/25 13:43:43'
'2026/03/25 00:00:00','ZJ79088159',0,'BNO','90545995','','002','002','2026/03/25 15:25:05'
'2026/03/25 00:00:00','ZJ79088159',0,'PayType','3','','002','002','2026/03/25 15:25:05'
'2026/03/25 00:00:00','ZJ79088159',0,'InvPayType','5','','002','002','2026/03/25 15:25:05'
'2026/03/25 00:00:00','ZJ79088159',0,'InvAmt','4000','','002','002','2026/03/25 15:25:05'
'2026/03/25 00:00:00','ZJ79088159',0,'BottomLine1','宅配匯款4000','','002','002','2026/03/25 15:25:05'
'2026/03/25 00:00:00','ZJ79088159',0,'Random','8757','','002','002','2026/03/25 15:25:05'
'2026/03/25 00:00:00','ZJ79088159',1,'','場地費:1:3809.5238: :4000','','002','002','2026/03/25 15:25:05'
'2026/03/25 00:00:00','ZJ79088159',0,'InvPreTaxAmt','3810','','002','002','2026/03/25 15:25:05'
'2026/03/25 00:00:00','ZJ79088159',0,'NTAmt','0','','002','002','2026/03/25 15:25:05'
