OPDate,InvNo,ListNo,LineType,LineText,Remark,POSID,StoreID,FileDate
'2026/04/22 00:00:00','ZJ79088388',0,'PayType','','','002','002','2026/04/22 11:11:54'
'2026/04/22 00:00:00','ZJ79088388',0,'InvPayType','1','','002','002','2026/04/22 11:11:54'
'2026/04/22 00:00:00','ZJ79088388',0,'InvAmt','600','','002','002','2026/04/22 11:11:54'
'2026/04/22 00:00:00','ZJ79088388',0,'BottomLine1','現金600','','002','002','2026/04/22 11:11:54'
'2026/04/22 00:00:00','ZJ79088388',0,'BottomLine2','收:600, 找零:0','','002','002','2026/04/22 11:11:54'
'2026/04/22 00:00:00','ZJ79088388',0,'Random','5435','','002','002','2026/04/22 11:11:54'
'2026/04/22 00:00:00','ZJ79088388',1,'','便當:5:120: :600','','002','002','2026/04/22 11:11:54'
'2026/04/22 00:00:00','ZJ79088388',0,'InvPreTaxAmt','600','','002','002','2026/04/22 11:11:54'
'2026/04/22 00:00:00','ZJ79088388',0,'NTAmt','0','','002','002','2026/04/22 11:11:54'
'2026/04/22 00:00:00','ZJ79088389',0,'CarrierCode','/FVWVCM8','','002','002','2026/04/22 11:19:23'
'2026/04/22 00:00:00','ZJ79088389',0,'CarrierType','0','','002','002','2026/04/22 11:19:23'
'2026/04/22 00:00:00','ZJ79088389',0,'PayType','','','002','002','2026/04/22 11:19:23'
'2026/04/22 00:00:00','ZJ79088389',0,'InvPayType','1','','002','002','2026/04/22 11:19:23'
'2026/04/22 00:00:00','ZJ79088389',0,'InvAmt','250','','002','002','2026/04/22 11:19:23'
'2026/04/22 00:00:00','ZJ79088389',0,'BottomLine1','現金250','','002','002','2026/04/22 11:19:23'
'2026/04/22 00:00:00','ZJ79088389',0,'BottomLine2','收:250, 找零:0','','002','002','2026/04/22 11:19:23'
'2026/04/22 00:00:00','ZJ79088389',0,'Random','3782','','002','002','2026/04/22 11:19:23'
'2026/04/22 00:00:00','ZJ79088389',1,'','精緻自助餐(大人):1:250: :250','','002','002','2026/04/22 11:19:23'
'2026/04/22 00:00:00','ZJ79088389',0,'InvPreTaxAmt','250','','002','002','2026/04/22 11:19:23'
'2026/04/22 00:00:00','ZJ79088389',0,'NTAmt','0','','002','002','2026/04/22 11:19:23'
'2026/04/22 00:00:00','ZJ79088390',0,'PayType','','','002','002','2026/04/22 11:26:27'
'2026/04/22 00:00:00','ZJ79088390',0,'InvPayType','1','','002','002','2026/04/22 11:26:27'
'2026/04/22 00:00:00','ZJ79088390',0,'InvAmt','300','','002','002','2026/04/22 11:26:27'
'2026/04/22 00:00:00','ZJ79088390',0,'BottomLine1','現金300','','002','002','2026/04/22 11:26:27'
'2026/04/22 00:00:00','ZJ79088390',0,'BottomLine2','收:300, 找零:0','','002','002','2026/04/22 11:26:27'
'2026/04/22 00:00:00','ZJ79088390',0,'Random','8301','','002','002','2026/04/22 11:26:27'
'2026/04/22 00:00:00','ZJ79088390',1,'','便當:2:150: :300','','002','002','2026/04/22 11:26:27'
'2026/04/22 00:00:00','ZJ79088390',0,'InvPreTaxAmt','300','','002','002','2026/04/22 11:26:27'
'2026/04/22 00:00:00','ZJ79088390',0,'NTAmt','0','','002','002','2026/04/22 11:26:27'
'2026/04/22 00:00:00','ZJ79088391',0,'PayType','1','','002','002','2026/04/22 11:41:17'
'2026/04/22 00:00:00','ZJ79088391',0,'InvPayType','3','','002','002','2026/04/22 11:41:17'
'2026/04/22 00:00:00','ZJ79088391',0,'InvAmt','225','','002','002','2026/04/22 11:41:17'
