OPDate,InvNo,ListNo,LineType,LineText,Remark,POSID,StoreID,FileDate
'2026/06/04 00:00:00','BM92176230',0,'PayType','','','002','002','2026/06/04 10:24:42'
'2026/06/04 00:00:00','BM92176230',0,'InvPayType','1','','002','002','2026/06/04 10:24:42'
'2026/06/04 00:00:00','BM92176230',0,'InvAmt','120','','002','002','2026/06/04 10:24:42'
'2026/06/04 00:00:00','BM92176230',0,'BottomLine1','現金120','','002','002','2026/06/04 10:24:42'
'2026/06/04 00:00:00','BM92176230',0,'BottomLine2','收:120, 找零:0','','002','002','2026/06/04 10:24:42'
'2026/06/04 00:00:00','BM92176230',0,'Random','6997','','002','002','2026/06/04 10:24:42'
'2026/06/04 00:00:00','BM92176230',1,'','豆漿(員工價):3:40: :120','','002','002','2026/06/04 10:24:42'
'2026/06/04 00:00:00','BM92176230',0,'InvPreTaxAmt','120','','002','002','2026/06/04 10:24:42'
'2026/06/04 00:00:00','BM92176230',0,'NTAmt','0','','002','002','2026/06/04 10:24:42'
'2026/06/04 00:00:00','BM92176231',0,'PayType','1','','002','002','2026/06/04 10:44:21'
'2026/06/04 00:00:00','BM92176231',0,'InvPayType','3','','002','002','2026/06/04 10:44:21'
'2026/06/04 00:00:00','BM92176231',0,'InvAmt','1200','','002','002','2026/06/04 10:44:21'
'2026/06/04 00:00:00','BM92176231',0,'BottomLine1','信用卡1200','','002','002','2026/06/04 10:44:21'
'2026/06/04 00:00:00','BM92176231',0,'Random','5769','','002','002','2026/06/04 10:44:21'
'2026/06/04 00:00:00','BM92176231',1,'','仙鶴五加(贈):2:0: :0','','002','002','2026/06/04 10:44:21'
'2026/06/04 00:00:00','BM92176231',2,'','好睡茶:2:200: :400','','002','002','2026/06/04 10:44:21'
'2026/06/04 00:00:00','BM92176231',3,'','好輕鬆茶:2:200: :400','','002','002','2026/06/04 10:44:21'
'2026/06/04 00:00:00','BM92176231',4,'','好體力茶(贈):2:0: :0','','002','002','2026/06/04 10:44:21'
'2026/06/04 00:00:00','BM92176231',5,'','幸福茶:2:200: :400','','002','002','2026/06/04 10:44:21'
'2026/06/04 00:00:00','BM92176231',6,'','舒 康 茶(贈):2:0: :0','','002','002','2026/06/04 10:44:21'
'2026/06/04 00:00:00','BM92176231',0,'InvPreTaxAmt','1200','','002','002','2026/06/04 10:44:21'
'2026/06/04 00:00:00','BM92176231',0,'NTAmt','0','','002','002','2026/06/04 10:44:21'
'2026/06/04 00:00:00','BM92176232',0,'BNO','37654972','','002','002','2026/06/04 10:50:01'
'2026/06/04 00:00:00','BM92176232',0,'PayType','4','','002','002','2026/06/04 10:50:01'
'2026/06/04 00:00:00','BM92176232',0,'InvPayType','5','','002','002','2026/06/04 10:50:01'
'2026/06/04 00:00:00','BM92176232',0,'InvAmt','150','','002','002','2026/06/04 10:50:01'
'2026/06/04 00:00:00','BM92176232',0,'BottomLine1','機關簽帳150','','002','002','2026/06/04 10:50:01'
