OPDate,InvNo,ListNo,LineType,LineText,Remark,POSID,StoreID,FileDate
'2026/03/12 00:00:00','ZJ79088046',0,'CarrierCode','/YTBDSCB','','002','002','2026/03/12 08:41:47'
'2026/03/12 00:00:00','ZJ79088046',0,'CarrierType','0','','002','002','2026/03/12 08:41:47'
'2026/03/12 00:00:00','ZJ79088046',0,'PayType','8','','002','002','2026/03/12 08:41:47'
'2026/03/12 00:00:00','ZJ79088046',0,'InvPayType','5','','002','002','2026/03/12 08:41:47'
'2026/03/12 00:00:00','ZJ79088046',0,'InvAmt','120','','002','002','2026/03/12 08:41:47'
'2026/03/12 00:00:00','ZJ79088046',0,'BottomLine1','電子支付120','','002','002','2026/03/12 08:41:47'
'2026/03/12 00:00:00','ZJ79088046',0,'Random','2525','','002','002','2026/03/12 08:41:47'
'2026/03/12 00:00:00','ZJ79088046',1,'','便當:1:120: :120','','002','002','2026/03/12 08:41:47'
'2026/03/12 00:00:00','ZJ79088046',0,'InvPreTaxAmt','120','','002','002','2026/03/12 08:41:47'
'2026/03/12 00:00:00','ZJ79088046',0,'NTAmt','0','','002','002','2026/03/12 08:41:47'
'2026/03/12 00:00:00','ZJ79088047',0,'PayType','','','002','002','2026/03/12 09:29:12'
'2026/03/12 00:00:00','ZJ79088047',0,'InvPayType','1','','002','002','2026/03/12 09:29:12'
'2026/03/12 00:00:00','ZJ79088047',0,'InvAmt','120','','002','002','2026/03/12 09:29:12'
'2026/03/12 00:00:00','ZJ79088047',0,'BottomLine1','現金120','','002','002','2026/03/12 09:29:12'
'2026/03/12 00:00:00','ZJ79088047',0,'BottomLine2','收:120, 找零:0','','002','002','2026/03/12 09:29:12'
'2026/03/12 00:00:00','ZJ79088047',0,'Random','5630','','002','002','2026/03/12 09:29:12'
'2026/03/12 00:00:00','ZJ79088047',1,'','便當:1:120: :120','','002','002','2026/03/12 09:29:12'
'2026/03/12 00:00:00','ZJ79088047',0,'InvPreTaxAmt','120','','002','002','2026/03/12 09:29:12'
'2026/03/12 00:00:00','ZJ79088047',0,'NTAmt','0','','002','002','2026/03/12 09:29:12'
'2026/03/12 00:00:00','ZJ79088048',0,'PayType','','','002','002','2026/03/12 09:29:50'
'2026/03/12 00:00:00','ZJ79088048',0,'InvPayType','1','','002','002','2026/03/12 09:29:50'
'2026/03/12 00:00:00','ZJ79088048',0,'InvAmt','120','','002','002','2026/03/12 09:29:50'
'2026/03/12 00:00:00','ZJ79088048',0,'BottomLine1','現金120','','002','002','2026/03/12 09:29:50'
'2026/03/12 00:00:00','ZJ79088048',0,'BottomLine2','收:120, 找零:0','','002','002','2026/03/12 09:29:50'
'2026/03/12 00:00:00','ZJ79088048',0,'Random','9318','','002','002','2026/03/12 09:29:50'
'2026/03/12 00:00:00','ZJ79088048',1,'','便當:1:120: :120','','002','002','2026/03/12 09:29:50'
'2026/03/12 00:00:00','ZJ79088048',0,'InvPreTaxAmt','120','','002','002','2026/03/12 09:29:50'
'2026/03/12 00:00:00','ZJ79088048',0,'NTAmt','0','','002','002','2026/03/12 09:29:50'
'2026/03/12 00:00:00','ZJ79088049',0,'CarrierCode','/YTBDSCB','','002','002','2026/03/12 11:36:27'
'2026/03/12 00:00:00','ZJ79088049',0,'CarrierType','0','','002','002','2026/03/12 11:36:27'
'2026/03/12 00:00:00','ZJ79088049',0,'PayType','','','002','002','2026/03/12 11:36:27'
'2026/03/12 00:00:00','ZJ79088049',0,'InvPayType','1','','002','002','2026/03/12 11:36:27'
'2026/03/12 00:00:00','ZJ79088049',0,'InvAmt','120','','002','002','2026/03/12 11:36:27'
'2026/03/12 00:00:00','ZJ79088049',0,'BottomLine1','現金120','','002','002','2026/03/12 11:36:27'
'2026/03/12 00:00:00','ZJ79088049',0,'BottomLine2','收:120, 找零:0','','002','002','2026/03/12 11:36:27'
'2026/03/12 00:00:00','ZJ79088049',0,'Random','5439','','002','002','2026/03/12 11:36:27'
'2026/03/12 00:00:00','ZJ79088049',1,'','巧核餅乾:1:120: :120','','002','002','2026/03/12 11:36:27'
'2026/03/12 00:00:00','ZJ79088049',0,'InvPreTaxAmt','120','','002','002','2026/03/12 11:36:27'
'2026/03/12 00:00:00','ZJ79088049',0,'NTAmt','0','','002','002','2026/03/12 11:36:27'
'2026/03/12 00:00:00','ZJ79088050',0,'PayType','','','002','002','2026/03/12 11:42:02'
'2026/03/12 00:00:00','ZJ79088050',0,'InvPayType','1','','002','002','2026/03/12 11:42:02'
'2026/03/12 00:00:00','ZJ79088050',0,'InvAmt','500','','002','002','2026/03/12 11:42:02'
'2026/03/12 00:00:00','ZJ79088050',0,'BottomLine1','現金500','','002','002','2026/03/12 11:42:02'
'2026/03/12 00:00:00','ZJ79088050',0,'BottomLine2','收:500, 找零:0','','002','002','2026/03/12 11:42:02'
'2026/03/12 00:00:00','ZJ79088050',0,'Random','2965','','002','002','2026/03/12 11:42:02'
'2026/03/12 00:00:00','ZJ79088050',1,'','精緻自助餐(大人):2:250: :500','','002','002','2026/03/12 11:42:02'
'2026/03/12 00:00:00','ZJ79088050',0,'InvPreTaxAmt','500','','002','002','2026/03/12 11:42:02'
'2026/03/12 00:00:00','ZJ79088050',0,'NTAmt','0','','002','002','2026/03/12 11:42:02'
'2026/03/12 00:00:00','ZJ79088051',0,'PayType','','','002','002','2026/03/12 12:43:23'
'2026/03/12 00:00:00','ZJ79088051',0,'InvPayType','1','','002','002','2026/03/12 12:43:23'
'2026/03/12 00:00:00','ZJ79088051',0,'InvAmt','750','','002','002','2026/03/12 12:43:23'
'2026/03/12 00:00:00','ZJ79088051',0,'BottomLine1','現金750','','002','002','2026/03/12 12:43:23'
'2026/03/12 00:00:00','ZJ79088051',0,'BottomLine2','收:1,050, 找零:300','','002','002','2026/03/12 12:43:23'
'2026/03/12 00:00:00','ZJ79088051',0,'Random','6124','','002','002','2026/03/12 12:43:23'
'2026/03/12 00:00:00','ZJ79088051',1,'','精緻自助餐(大人):3:250: :750','','002','002','2026/03/12 12:43:23'
'2026/03/12 00:00:00','ZJ79088051',0,'InvPreTaxAmt','750','','002','002','2026/03/12 12:43:23'
'2026/03/12 00:00:00','ZJ79088051',0,'NTAmt','0','','002','002','2026/03/12 12:43:23'
'2026/03/12 00:00:00','ZJ79088052',0,'PayType','','','002','002','2026/03/12 13:10:31'
'2026/03/12 00:00:00','ZJ79088052',0,'InvPayType','1','','002','002','2026/03/12 13:10:31'
'2026/03/12 00:00:00','ZJ79088052',0,'InvAmt','3250','','002','002','2026/03/12 13:10:31'
'2026/03/12 00:00:00','ZJ79088052',0,'BottomLine1','現金3250','','002','002','2026/03/12 13:10:31'
'2026/03/12 00:00:00','ZJ79088052',0,'BottomLine2','收:4,000, 找零:750','','002','002','2026/03/12 13:10:31'
'2026/03/12 00:00:00','ZJ79088052',0,'Random','4743','','002','002','2026/03/12 13:10:31'
'2026/03/12 00:00:00','ZJ79088052',1,'','精緻自助餐(大人):13:250: :3250','','002','002','2026/03/12 13:10:31'
'2026/03/12 00:00:00','ZJ79088052',0,'InvPreTaxAmt','3250','','002','002','2026/03/12 13:10:31'
'2026/03/12 00:00:00','ZJ79088052',0,'NTAmt','0','','002','002','2026/03/12 13:10:31'
'2026/03/12 00:00:00','ZJ79088053',0,'PayType','','','002','002','2026/03/12 13:23:03'
'2026/03/12 00:00:00','ZJ79088053',0,'InvPayType','1','','002','002','2026/03/12 13:23:03'
'2026/03/12 00:00:00','ZJ79088053',0,'InvAmt','140','','002','002','2026/03/12 13:23:03'
'2026/03/12 00:00:00','ZJ79088053',0,'BottomLine1','現金140','','002','002','2026/03/12 13:23:03'
'2026/03/12 00:00:00','ZJ79088053',0,'BottomLine2','收:140, 找零:0','','002','002','2026/03/12 13:23:03'
'2026/03/12 00:00:00','ZJ79088053',0,'Random','5884','','002','002','2026/03/12 13:23:03'
'2026/03/12 00:00:00','ZJ79088053',1,'','巧克力手工餅乾:2:70: :140','','002','002','2026/03/12 13:23:03'
'2026/03/12 00:00:00','ZJ79088053',0,'InvPreTaxAmt','140','','002','002','2026/03/12 13:23:03'
'2026/03/12 00:00:00','ZJ79088053',0,'NTAmt','0','','002','002','2026/03/12 13:23:03'
'2026/03/12 00:00:00','ZJ79088054',0,'PayType','','','002','002','2026/03/12 13:29:18'
'2026/03/12 00:00:00','ZJ79088054',0,'InvPayType','1','','002','002','2026/03/12 13:29:18'
'2026/03/12 00:00:00','ZJ79088054',0,'InvAmt','200','','002','002','2026/03/12 13:29:18'
'2026/03/12 00:00:00','ZJ79088054',0,'BottomLine1','現金200','','002','002','2026/03/12 13:29:18'
'2026/03/12 00:00:00','ZJ79088054',0,'BottomLine2','收:200, 找零:0','','002','002','2026/03/12 13:29:18'
'2026/03/12 00:00:00','ZJ79088054',0,'Random','4549','','002','002','2026/03/12 13:29:18'
'2026/03/12 00:00:00','ZJ79088054',1,'','精緻自助餐(大人)(員工價):1:200: :200','','002','002','2026/03/12 13:29:18'
'2026/03/12 00:00:00','ZJ79088054',0,'InvPreTaxAmt','200','','002','002','2026/03/12 13:29:18'
'2026/03/12 00:00:00','ZJ79088054',0,'NTAmt','0','','002','002','2026/03/12 13:29:18'
'2026/03/12 00:00:00','ZJ79088055',0,'PayType','','','002','002','2026/03/12 13:29:41'
'2026/03/12 00:00:00','ZJ79088055',0,'InvPayType','1','','002','002','2026/03/12 13:29:41'
'2026/03/12 00:00:00','ZJ79088055',0,'InvAmt','200','','002','002','2026/03/12 13:29:41'
'2026/03/12 00:00:00','ZJ79088055',0,'BottomLine1','現金200','','002','002','2026/03/12 13:29:41'
'2026/03/12 00:00:00','ZJ79088055',0,'BottomLine2','收:1,000, 找零:800','','002','002','2026/03/12 13:29:41'
'2026/03/12 00:00:00','ZJ79088055',0,'Random','6090','','002','002','2026/03/12 13:29:41'
'2026/03/12 00:00:00','ZJ79088055',1,'','黑芝麻醬:1:200: :200','','002','002','2026/03/12 13:29:41'
'2026/03/12 00:00:00','ZJ79088055',0,'InvPreTaxAmt','200','','002','002','2026/03/12 13:29:41'
'2026/03/12 00:00:00','ZJ79088055',0,'NTAmt','0','','002','002','2026/03/12 13:29:41'
'2026/03/12 00:00:00','ZJ79088056',0,'PayType','','','002','002','2026/03/12 13:30:34'
'2026/03/12 00:00:00','ZJ79088056',0,'InvPayType','1','','002','002','2026/03/12 13:30:34'
'2026/03/12 00:00:00','ZJ79088056',0,'InvAmt','240','','002','002','2026/03/12 13:30:34'
'2026/03/12 00:00:00','ZJ79088056',0,'BottomLine1','現金240','','002','002','2026/03/12 13:30:34'
'2026/03/12 00:00:00','ZJ79088056',0,'BottomLine2','收:240, 找零:0','','002','002','2026/03/12 13:30:34'
'2026/03/12 00:00:00','ZJ79088056',0,'Random','8554','','002','002','2026/03/12 13:30:34'
'2026/03/12 00:00:00','ZJ79088056',1,'','巧核餅乾:2:120: :240','','002','002','2026/03/12 13:30:34'
'2026/03/12 00:00:00','ZJ79088056',0,'InvPreTaxAmt','240','','002','002','2026/03/12 13:30:34'
'2026/03/12 00:00:00','ZJ79088056',0,'NTAmt','0','','002','002','2026/03/12 13:30:34'
'2026/03/12 00:00:00','ZJ79088057',0,'PayType','','','002','002','2026/03/12 13:40:50'
'2026/03/12 00:00:00','ZJ79088057',0,'InvPayType','1','','002','002','2026/03/12 13:40:50'
'2026/03/12 00:00:00','ZJ79088057',0,'InvAmt','1000','','002','002','2026/03/12 13:40:50'
'2026/03/12 00:00:00','ZJ79088057',0,'BottomLine1','現金1000','','002','002','2026/03/12 13:40:50'
'2026/03/12 00:00:00','ZJ79088057',0,'BottomLine2','收:1,000, 找零:0','','002','002','2026/03/12 13:40:50'
'2026/03/12 00:00:00','ZJ79088057',0,'Random','8962','','002','002','2026/03/12 13:40:50'
'2026/03/12 00:00:00','ZJ79088057',1,'','鳳梨酥快閃價:1:1000: :1000','','002','002','2026/03/12 13:40:50'
'2026/03/12 00:00:00','ZJ79088057',0,'InvPreTaxAmt','1000','','002','002','2026/03/12 13:40:50'
'2026/03/12 00:00:00','ZJ79088057',0,'NTAmt','0','','002','002','2026/03/12 13:40:50'
'2026/03/12 00:00:00','ZJ79088058',0,'PayType','','','002','002','2026/03/12 13:41:42'
'2026/03/12 00:00:00','ZJ79088058',0,'InvPayType','1','','002','002','2026/03/12 13:41:42'
'2026/03/12 00:00:00','ZJ79088058',0,'InvAmt','100','','002','002','2026/03/12 13:41:42'
