OPDate,InvNo,ListNo,LineType,LineText,Remark,POSID,StoreID,FileDate
'2026/02/02 00:00:00','XG19574192',0,'PayType','','','002','002','2026/02/02 11:46:13'
'2026/02/02 00:00:00','XG19574192',0,'InvPayType','1','','002','002','2026/02/02 11:46:13'
'2026/02/02 00:00:00','XG19574192',0,'InvAmt','500','','002','002','2026/02/02 11:46:13'
'2026/02/02 00:00:00','XG19574192',0,'BottomLine1','現金500','','002','002','2026/02/02 11:46:13'
'2026/02/02 00:00:00','XG19574192',0,'BottomLine2','收:1,000, 找零:500','','002','002','2026/02/02 11:46:13'
'2026/02/02 00:00:00','XG19574192',0,'Random','2518','','002','002','2026/02/02 11:46:13'
'2026/02/02 00:00:00','XG19574192',1,'','員工包2月餐:1:500: :500','','002','002','2026/02/02 11:46:13'
'2026/02/02 00:00:00','XG19574192',0,'InvPreTaxAmt','500','','002','002','2026/02/02 11:46:13'
'2026/02/02 00:00:00','XG19574192',0,'NTAmt','0','','002','002','2026/02/02 11:46:13'
'2026/02/02 00:00:00','XG19574193',0,'PayType','','','002','002','2026/02/02 12:02:47'
'2026/02/02 00:00:00','XG19574193',0,'InvPayType','1','','002','002','2026/02/02 12:02:47'
'2026/02/02 00:00:00','XG19574193',0,'InvAmt','500','','002','002','2026/02/02 12:02:47'
'2026/02/02 00:00:00','XG19574193',0,'BottomLine1','現金500','','002','002','2026/02/02 12:02:47'
'2026/02/02 00:00:00','XG19574193',0,'BottomLine2','收:500, 找零:0','','002','002','2026/02/02 12:02:47'
'2026/02/02 00:00:00','XG19574193',0,'Random','3790','','002','002','2026/02/02 12:02:47'
'2026/02/02 00:00:00','XG19574193',1,'','員工包2月餐:1:500: :500','','002','002','2026/02/02 12:02:47'
'2026/02/02 00:00:00','XG19574193',0,'InvPreTaxAmt','500','','002','002','2026/02/02 12:02:47'
'2026/02/02 00:00:00','XG19574193',0,'NTAmt','0','','002','002','2026/02/02 12:02:47'
'2026/02/02 00:00:00','XG19574194',0,'CarrierCode','/DSRLGHF','','002','002','2026/02/02 12:03:57'
'2026/02/02 00:00:00','XG19574194',0,'CarrierType','0','','002','002','2026/02/02 12:03:57'
'2026/02/02 00:00:00','XG19574194',0,'PayType','1','','002','002','2026/02/02 12:03:57'
'2026/02/02 00:00:00','XG19574194',0,'InvPayType','3','','002','002','2026/02/02 12:03:57'
'2026/02/02 00:00:00','XG19574194',0,'InvAmt','500','','002','002','2026/02/02 12:03:57'
'2026/02/02 00:00:00','XG19574194',0,'BottomLine1','信用卡500','','002','002','2026/02/02 12:03:57'
'2026/02/02 00:00:00','XG19574194',0,'Random','0885','','002','002','2026/02/02 12:03:57'
'2026/02/02 00:00:00','XG19574194',1,'','員工包2月餐:1:500: :500','','002','002','2026/02/02 12:03:57'
'2026/02/02 00:00:00','XG19574194',0,'InvPreTaxAmt','500','','002','002','2026/02/02 12:03:57'
'2026/02/02 00:00:00','XG19574194',0,'NTAmt','0','','002','002','2026/02/02 12:03:57'
'2026/02/02 00:00:00','XG19574195',0,'PayType','','','002','002','2026/02/02 12:25:00'
'2026/02/02 00:00:00','XG19574195',0,'InvPayType','1','','002','002','2026/02/02 12:25:00'
'2026/02/02 00:00:00','XG19574195',0,'InvAmt','240','','002','002','2026/02/02 12:25:00'
'2026/02/02 00:00:00','XG19574195',0,'BottomLine1','現金240','','002','002','2026/02/02 12:25:00'
'2026/02/02 00:00:00','XG19574195',0,'BottomLine2','收:1,000, 找零:760','','002','002','2026/02/02 12:25:00'
'2026/02/02 00:00:00','XG19574195',0,'Random','7556','','002','002','2026/02/02 12:25:00'
'2026/02/02 00:00:00','XG19574195',1,'','食材:1:240: :240','','002','002','2026/02/02 12:25:00'
'2026/02/02 00:00:00','XG19574195',0,'InvPreTaxAmt','240','','002','002','2026/02/02 12:25:00'
'2026/02/02 00:00:00','XG19574195',0,'NTAmt','0','','002','002','2026/02/02 12:25:00'
'2026/02/02 00:00:00','XG19574196',0,'PayType','','','002','002','2026/02/02 12:33:41'
'2026/02/02 00:00:00','XG19574196',0,'InvPayType','1','','002','002','2026/02/02 12:33:41'
'2026/02/02 00:00:00','XG19574196',0,'InvAmt','200','','002','002','2026/02/02 12:33:41'
'2026/02/02 00:00:00','XG19574196',0,'BottomLine1','現金200','','002','002','2026/02/02 12:33:41'
'2026/02/02 00:00:00','XG19574196',0,'BottomLine2','收:200, 找零:0','','002','002','2026/02/02 12:33:41'
'2026/02/02 00:00:00','XG19574196',0,'Random','5177','','002','002','2026/02/02 12:33:41'
'2026/02/02 00:00:00','XG19574196',1,'','精緻自助餐(大人)(員工價):1:200: :200','','002','002','2026/02/02 12:33:41'
'2026/02/02 00:00:00','XG19574196',0,'InvPreTaxAmt','200','','002','002','2026/02/02 12:33:41'
'2026/02/02 00:00:00','XG19574196',0,'NTAmt','0','','002','002','2026/02/02 12:33:41'
'2026/02/02 00:00:00','XG19574197',0,'PayType','','','002','002','2026/02/02 12:35:44'
'2026/02/02 00:00:00','XG19574197',0,'InvPayType','1','','002','002','2026/02/02 12:35:44'
'2026/02/02 00:00:00','XG19574197',0,'InvAmt','300','','002','002','2026/02/02 12:35:44'
'2026/02/02 00:00:00','XG19574197',0,'BottomLine1','現金300','','002','002','2026/02/02 12:35:44'
'2026/02/02 00:00:00','XG19574197',0,'BottomLine2','收:1,000, 找零:700','','002','002','2026/02/02 12:35:44'
'2026/02/02 00:00:00','XG19574197',0,'Random','7573','','002','002','2026/02/02 12:35:44'
'2026/02/02 00:00:00','XG19574197',1,'','員工包2月餐:1:500: :500','','002','002','2026/02/02 12:35:44'
'2026/02/02 00:00:00','XG19574197',2,'','應稅折扣:1:-200::-200','','002','002','2026/02/02 12:35:44'
'2026/02/02 00:00:00','XG19574197',0,'InvPreTaxAmt','300','','002','002','2026/02/02 12:35:44'
