OPDate,InvNo,ListNo,LineType,LineText,Remark,POSID,StoreID,FileDate
'2026/04/11 00:00:00','ZJ79088282',0,'PayType','','','002','002','2026/04/11 11:31:24'
'2026/04/11 00:00:00','ZJ79088282',0,'InvPayType','1','','002','002','2026/04/11 11:31:24'
'2026/04/11 00:00:00','ZJ79088282',0,'InvAmt','360','','002','002','2026/04/11 11:31:24'
'2026/04/11 00:00:00','ZJ79088282',0,'BottomLine1','現金360','','002','002','2026/04/11 11:31:24'
'2026/04/11 00:00:00','ZJ79088282',0,'BottomLine2','收:400, 找零:40','','002','002','2026/04/11 11:31:24'
'2026/04/11 00:00:00','ZJ79088282',0,'Random','0989','','002','002','2026/04/11 11:31:24'
'2026/04/11 00:00:00','ZJ79088282',1,'','便當:3:120: :360','','002','002','2026/04/11 11:31:24'
'2026/04/11 00:00:00','ZJ79088282',0,'InvPreTaxAmt','360','','002','002','2026/04/11 11:31:24'
'2026/04/11 00:00:00','ZJ79088282',0,'NTAmt','0','','002','002','2026/04/11 11:31:24'
'2026/04/11 00:00:00','ZJ79088283',0,'CarrierCode','/J8B+Q+P','','002','002','2026/04/11 11:32:09'
'2026/04/11 00:00:00','ZJ79088283',0,'CarrierType','0','','002','002','2026/04/11 11:32:09'
'2026/04/11 00:00:00','ZJ79088283',0,'PayType','','','002','002','2026/04/11 11:32:09'
'2026/04/11 00:00:00','ZJ79088283',0,'InvPayType','1','','002','002','2026/04/11 11:32:09'
'2026/04/11 00:00:00','ZJ79088283',0,'InvAmt','450','','002','002','2026/04/11 11:32:09'
'2026/04/11 00:00:00','ZJ79088283',0,'BottomLine1','現金450','','002','002','2026/04/11 11:32:09'
'2026/04/11 00:00:00','ZJ79088283',0,'BottomLine2','收:500, 找零:50','','002','002','2026/04/11 11:32:09'
'2026/04/11 00:00:00','ZJ79088283',0,'Random','2314','','002','002','2026/04/11 11:32:09'
'2026/04/11 00:00:00','ZJ79088283',1,'','精緻自助餐(大人)(九折):2:225: :450','','002','002','2026/04/11 11:32:09'
'2026/04/11 00:00:00','ZJ79088283',0,'InvPreTaxAmt','450','','002','002','2026/04/11 11:32:09'
'2026/04/11 00:00:00','ZJ79088283',0,'NTAmt','0','','002','002','2026/04/11 11:32:09'
'2026/04/11 00:00:00','ZJ79088284',0,'PayType','','','002','002','2026/04/11 11:53:01'
'2026/04/11 00:00:00','ZJ79088284',0,'InvPayType','1','','002','002','2026/04/11 11:53:01'
'2026/04/11 00:00:00','ZJ79088284',0,'InvAmt','250','','002','002','2026/04/11 11:53:01'
'2026/04/11 00:00:00','ZJ79088284',0,'BottomLine1','現金250','','002','002','2026/04/11 11:53:01'
'2026/04/11 00:00:00','ZJ79088284',0,'BottomLine2','收:250, 找零:0','','002','002','2026/04/11 11:53:01'
'2026/04/11 00:00:00','ZJ79088284',0,'Random','1825','','002','002','2026/04/11 11:53:01'
'2026/04/11 00:00:00','ZJ79088284',1,'','精緻自助餐(大人):1:250: :250','','002','002','2026/04/11 11:53:01'
'2026/04/11 00:00:00','ZJ79088284',0,'InvPreTaxAmt','250','','002','002','2026/04/11 11:53:01'
'2026/04/11 00:00:00','ZJ79088284',0,'NTAmt','0','','002','002','2026/04/11 11:53:01'
'2026/04/11 00:00:00','ZJ79088285',0,'CarrierCode','/0LYUY3S','','002','002','2026/04/11 11:59:37'
'2026/04/11 00:00:00','ZJ79088285',0,'CarrierType','0','','002','002','2026/04/11 11:59:37'
'2026/04/11 00:00:00','ZJ79088285',0,'PayType','','','002','002','2026/04/11 11:59:37'
'2026/04/11 00:00:00','ZJ79088285',0,'InvPayType','1','','002','002','2026/04/11 11:59:37'
'2026/04/11 00:00:00','ZJ79088285',0,'InvAmt','250','','002','002','2026/04/11 11:59:37'
'2026/04/11 00:00:00','ZJ79088285',0,'BottomLine1','現金250','','002','002','2026/04/11 11:59:37'
'2026/04/11 00:00:00','ZJ79088285',0,'BottomLine2','收:1,000, 找零:750','','002','002','2026/04/11 11:59:37'
'2026/04/11 00:00:00','ZJ79088285',0,'Random','5004','','002','002','2026/04/11 11:59:37'
'2026/04/11 00:00:00','ZJ79088285',1,'','精緻自助餐(大人):1:250: :250','','002','002','2026/04/11 11:59:37'
'2026/04/11 00:00:00','ZJ79088285',0,'InvPreTaxAmt','250','','002','002','2026/04/11 11:59:37'
'2026/04/11 00:00:00','ZJ79088285',0,'NTAmt','0','','002','002','2026/04/11 11:59:37'
'2026/04/11 00:00:00','ZJ79088286',0,'PayType','','','002','002','2026/04/11 12:10:04'
'2026/04/11 00:00:00','ZJ79088286',0,'InvPayType','1','','002','002','2026/04/11 12:10:04'
'2026/04/11 00:00:00','ZJ79088286',0,'InvAmt','4275','','002','002','2026/04/11 12:10:04'
'2026/04/11 00:00:00','ZJ79088286',0,'BottomLine1','現金4275','','002','002','2026/04/11 12:10:04'
'2026/04/11 00:00:00','ZJ79088286',0,'BottomLine2','收:4,300, 找零:25','','002','002','2026/04/11 12:10:04'
'2026/04/11 00:00:00','ZJ79088286',0,'Random','9411','','002','002','2026/04/11 12:10:04'
'2026/04/11 00:00:00','ZJ79088286',1,'','餐券(九折):1:4275: :4275','','002','002','2026/04/11 12:10:04'
'2026/04/11 00:00:00','ZJ79088286',0,'InvPreTaxAmt','4275','','002','002','2026/04/11 12:10:04'
'2026/04/11 00:00:00','ZJ79088286',0,'NTAmt','0','','002','002','2026/04/11 12:10:04'
'2026/04/11 00:00:00','ZJ79088287',0,'PayType','','','002','002','2026/04/11 12:13:25'
'2026/04/11 00:00:00','ZJ79088287',0,'InvPayType','1','','002','002','2026/04/11 12:13:25'
'2026/04/11 00:00:00','ZJ79088287',0,'InvAmt','160','','002','002','2026/04/11 12:13:25'
'2026/04/11 00:00:00','ZJ79088287',0,'BottomLine1','現金160','','002','002','2026/04/11 12:13:25'
'2026/04/11 00:00:00','ZJ79088287',0,'BottomLine2','收:160, 找零:0','','002','002','2026/04/11 12:13:25'
'2026/04/11 00:00:00','ZJ79088287',0,'Random','6999','','002','002','2026/04/11 12:13:25'
'2026/04/11 00:00:00','ZJ79088287',1,'','200元麵包(員工價):1:160: :160','','002','002','2026/04/11 12:13:25'
'2026/04/11 00:00:00','ZJ79088287',0,'InvPreTaxAmt','160','','002','002','2026/04/11 12:13:25'
'2026/04/11 00:00:00','ZJ79088287',0,'NTAmt','0','','002','002','2026/04/11 12:13:25'
'2026/04/11 00:00:00','ZJ79088288',0,'PayType','','','002','002','2026/04/11 12:23:43'
'2026/04/11 00:00:00','ZJ79088288',0,'InvPayType','1','','002','002','2026/04/11 12:23:43'
'2026/04/11 00:00:00','ZJ79088288',0,'InvAmt','2000','','002','002','2026/04/11 12:23:43'
'2026/04/11 00:00:00','ZJ79088288',0,'BottomLine1','現金2000','','002','002','2026/04/11 12:23:43'
'2026/04/11 00:00:00','ZJ79088288',0,'BottomLine2','收:2,000, 找零:0','','002','002','2026/04/11 12:23:43'
'2026/04/11 00:00:00','ZJ79088288',0,'Random','9287','','002','002','2026/04/11 12:23:43'
'2026/04/11 00:00:00','ZJ79088288',1,'','自助式(實價):1:1000: :1000','','002','002','2026/04/11 12:23:43'
'2026/04/11 00:00:00','ZJ79088288',2,'','場地費:1:1000: :1000','','002','002','2026/04/11 12:23:43'
'2026/04/11 00:00:00','ZJ79088288',0,'InvPreTaxAmt','2000','','002','002','2026/04/11 12:23:43'
'2026/04/11 00:00:00','ZJ79088288',0,'NTAmt','0','','002','002','2026/04/11 12:23:43'
'2026/04/11 00:00:00','ZJ79088289',0,'PayType','','','002','002','2026/04/11 12:28:24'
'2026/04/11 00:00:00','ZJ79088289',0,'InvPayType','1','','002','002','2026/04/11 12:28:24'
'2026/04/11 00:00:00','ZJ79088289',0,'InvAmt','300','','002','002','2026/04/11 12:28:24'
'2026/04/11 00:00:00','ZJ79088289',0,'BottomLine1','現金300','','002','002','2026/04/11 12:28:24'
'2026/04/11 00:00:00','ZJ79088289',0,'BottomLine2','收:300, 找零:0','','002','002','2026/04/11 12:28:24'
'2026/04/11 00:00:00','ZJ79088289',0,'Random','8448','','002','002','2026/04/11 12:28:24'
'2026/04/11 00:00:00','ZJ79088289',1,'','150元麵包:2:150: :300','','002','002','2026/04/11 12:28:24'
'2026/04/11 00:00:00','ZJ79088289',0,'InvPreTaxAmt','300','','002','002','2026/04/11 12:28:24'
'2026/04/11 00:00:00','ZJ79088289',0,'NTAmt','0','','002','002','2026/04/11 12:28:24'
'2026/04/11 00:00:00','ZJ79088290',0,'PayType','','','002','002','2026/04/11 12:28:52'
'2026/04/11 00:00:00','ZJ79088290',0,'InvPayType','1','','002','002','2026/04/11 12:28:52'
'2026/04/11 00:00:00','ZJ79088290',0,'InvAmt','300','','002','002','2026/04/11 12:28:52'
'2026/04/11 00:00:00','ZJ79088290',0,'BottomLine1','現金300','','002','002','2026/04/11 12:28:52'
'2026/04/11 00:00:00','ZJ79088290',0,'BottomLine2','收:300, 找零:0','','002','002','2026/04/11 12:28:52'
'2026/04/11 00:00:00','ZJ79088290',0,'Random','6998','','002','002','2026/04/11 12:28:52'
'2026/04/11 00:00:00','ZJ79088290',1,'','150元麵包:2:150: :300','','002','002','2026/04/11 12:28:52'
'2026/04/11 00:00:00','ZJ79088290',0,'InvPreTaxAmt','300','','002','002','2026/04/11 12:28:52'
'2026/04/11 00:00:00','ZJ79088290',0,'NTAmt','0','','002','002','2026/04/11 12:28:52'
'2026/04/11 00:00:00','ZJ79088291',0,'PayType','','','002','002','2026/04/11 12:32:34'
'2026/04/11 00:00:00','ZJ79088291',0,'InvPayType','1','','002','002','2026/04/11 12:32:34'
'2026/04/11 00:00:00','ZJ79088291',0,'InvAmt','250','','002','002','2026/04/11 12:32:34'
'2026/04/11 00:00:00','ZJ79088291',0,'BottomLine1','現金250','','002','002','2026/04/11 12:32:34'
'2026/04/11 00:00:00','ZJ79088291',0,'BottomLine2','收:250, 找零:0','','002','002','2026/04/11 12:32:34'
