OPDate,InvNo,ListNo,LineType,LineText,Remark,POSID,StoreID,FileDate
'2026/04/02 00:00:00','ZJ79088239',0,'PayType','','','002','002','2026/04/02 11:54:50'
'2026/04/02 00:00:00','ZJ79088239',0,'InvPayType','1','','002','002','2026/04/02 11:54:50'
'2026/04/02 00:00:00','ZJ79088239',0,'InvAmt','800','','002','002','2026/04/02 11:54:50'
'2026/04/02 00:00:00','ZJ79088239',0,'BottomLine1','瞷800','','002','002','2026/04/02 11:54:50'
'2026/04/02 00:00:00','ZJ79088239',0,'BottomLine2','Μ:800, т箂:0','','002','002','2026/04/02 11:54:50'
'2026/04/02 00:00:00','ZJ79088239',0,'Random','7640','','002','002','2026/04/02 11:54:50'
'2026/04/02 00:00:00','ZJ79088239',1,'','る繺:1:1000: :1000','','002','002','2026/04/02 11:54:50'
'2026/04/02 00:00:00','ZJ79088239',2,'','莱祙чΙ:1:-200::-200','','002','002','2026/04/02 11:54:50'
'2026/04/02 00:00:00','ZJ79088239',0,'InvPreTaxAmt','800','','002','002','2026/04/02 11:54:50'
'2026/04/02 00:00:00','ZJ79088239',0,'NTAmt','0','','002','002','2026/04/02 11:54:50'
'2026/04/02 00:00:00','ZJ79088240',0,'PayType','1','','002','002','2026/04/02 12:00:15'
'2026/04/02 00:00:00','ZJ79088240',0,'InvPayType','3','','002','002','2026/04/02 12:00:15'
'2026/04/02 00:00:00','ZJ79088240',0,'InvAmt','1000','','002','002','2026/04/02 12:00:15'
'2026/04/02 00:00:00','ZJ79088240',0,'BottomLine1','獺ノ1000','','002','002','2026/04/02 12:00:15'
'2026/04/02 00:00:00','ZJ79088240',0,'Random','0047','','002','002','2026/04/02 12:00:15'
'2026/04/02 00:00:00','ZJ79088240',1,'','る繺:1:1000: :1000','','002','002','2026/04/02 12:00:15'
'2026/04/02 00:00:00','ZJ79088240',0,'InvPreTaxAmt','1000','','002','002','2026/04/02 12:00:15'
'2026/04/02 00:00:00','ZJ79088240',0,'NTAmt','0','','002','002','2026/04/02 12:00:15'
'2026/04/02 00:00:00','ZJ79088241',0,'PayType','','','002','002','2026/04/02 12:06:07'
'2026/04/02 00:00:00','ZJ79088241',0,'InvPayType','1','','002','002','2026/04/02 12:06:07'
'2026/04/02 00:00:00','ZJ79088241',0,'InvAmt','1000','','002','002','2026/04/02 12:06:07'
'2026/04/02 00:00:00','ZJ79088241',0,'BottomLine1','瞷1000','','002','002','2026/04/02 12:06:07'
'2026/04/02 00:00:00','ZJ79088241',0,'BottomLine2','Μ:1,000, т箂:0','','002','002','2026/04/02 12:06:07'
'2026/04/02 00:00:00','ZJ79088241',0,'Random','3936','','002','002','2026/04/02 12:06:07'
'2026/04/02 00:00:00','ZJ79088241',1,'','る繺:1:1000: :1000','','002','002','2026/04/02 12:06:07'
'2026/04/02 00:00:00','ZJ79088241',0,'InvPreTaxAmt','1000','','002','002','2026/04/02 12:06:07'
'2026/04/02 00:00:00','ZJ79088241',0,'NTAmt','0','','002','002','2026/04/02 12:06:07'
'2026/04/02 00:00:00','ZJ79088242',0,'CarrierCode','/SK3GHJB','','002','002','2026/04/02 14:57:08'
'2026/04/02 00:00:00','ZJ79088242',0,'CarrierType','0','','002','002','2026/04/02 14:57:08'
'2026/04/02 00:00:00','ZJ79088242',0,'PayType','','','002','002','2026/04/02 14:57:08'
'2026/04/02 00:00:00','ZJ79088242',0,'InvPayType','1','','002','002','2026/04/02 14:57:08'
'2026/04/02 00:00:00','ZJ79088242',0,'InvAmt','200','','002','002','2026/04/02 14:57:08'
'2026/04/02 00:00:00','ZJ79088242',0,'BottomLine1','瞷200','','002','002','2026/04/02 14:57:08'
'2026/04/02 00:00:00','ZJ79088242',0,'BottomLine2','Μ:1,000, т箂:800','','002','002','2026/04/02 14:57:08'
'2026/04/02 00:00:00','ZJ79088242',0,'Random','1773','','002','002','2026/04/02 14:57:08'
'2026/04/02 00:00:00','ZJ79088242',1,'','难(基):1:200: :200','','002','002','2026/04/02 14:57:08'
'2026/04/02 00:00:00','ZJ79088242',0,'InvPreTaxAmt','200','','002','002','2026/04/02 14:57:08'
'2026/04/02 00:00:00','ZJ79088242',0,'NTAmt','0','','002','002','2026/04/02 14:57:08'
'2026/04/02 00:00:00','ZJ79088243',0,'CarrierCode','/J762H9H','','002','002','2026/04/02 15:00:44'
'2026/04/02 00:00:00','ZJ79088243',0,'CarrierType','0','','002','002','2026/04/02 15:00:44'
'2026/04/02 00:00:00','ZJ79088243',0,'PayType','8','','002','002','2026/04/02 15:00:44'
'2026/04/02 00:00:00','ZJ79088243',0,'InvPayType','5','','002','002','2026/04/02 15:00:44'
'2026/04/02 00:00:00','ZJ79088243',0,'InvAmt','200','','002','002','2026/04/02 15:00:44'
'2026/04/02 00:00:00','ZJ79088243',0,'BottomLine1','筿や200','','002','002','2026/04/02 15:00:44'
'2026/04/02 00:00:00','ZJ79088243',0,'Random','0941','','002','002','2026/04/02 15:00:44'
'2026/04/02 00:00:00','ZJ79088243',1,'','难(基):1:200: :200','','002','002','2026/04/02 15:00:44'
'2026/04/02 00:00:00','ZJ79088243',0,'InvPreTaxAmt','200','','002','002','2026/04/02 15:00:44'
'2026/04/02 00:00:00','ZJ79088243',0,'NTAmt','0','','002','002','2026/04/02 15:00:44'
